anio,cuenca,concepto,cantidad_mm3,indice_tiempo,mes,tejas_match,tejas_found_in
2018,LOS BOLSONES,Tight gas,0.0,2018-10,10,False,
2018,MALVINAS,Producción convencional,0.0,2018-10,10,False,
2018,MALVINAS,Shale gas,0.0,2018-10,10,False,
2018,MALVINAS,Tight gas,0.0,2018-10,10,False,
2018,NEUQUINA,Producción convencional,1016334.913127611,2018-10,10,False,
2018,NEUQUINA,Shale gas,773073.38359,2018-10,10,False,
2018,NEUQUINA,Tight gas,702444.146282389,2018-10,10,False,
2018,ÑIRIHUAU,Producción convencional,0.0,2018-10,10,False,
2018,ÑIRIHUAU,Shale gas,0.0,2018-10,10,False,
2018,ÑIRIHUAU,Tight gas,0.0,2018-10,10,False,
2025,AUSTRAL,Shale gas,0.0,2025-09,9,False,
2018,NORESTE,Producción convencional,0.0,2018-10,10,False,
2018,NORESTE,Shale gas,0.0,2018-10,10,False,
2018,NORESTE,Tight gas,0.0,2018-10,10,False,
2018,NOROESTE,Producción convencional,175659.147,2018-10,10,False,
2018,NOROESTE,Shale gas,0.0,2018-10,10,False,
2018,NOROESTE,Tight gas,0.0,2018-10,10,False,
2018,AUSTRAL,Producción convencional,684905.681383,2018-11,11,False,
2018,AUSTRAL,Shale gas,0.0,2018-11,11,False,
2018,AUSTRAL,Tight gas,79014.16,2018-11,11,False,
2018,CAÑADON ASFALTO,Producción convencional,0.0,2018-11,11,False,
2018,CAÑADON ASFALTO,Shale gas,0.0,2018-11,11,False,
2018,CAÑADON ASFALTO,Tight gas,0.0,2018-11,11,False,
2018,CUYANA,Producción convencional,3705.44319,2018-11,11,False,
2018,CUYANA,Shale gas,0.0,2018-11,11,False,
2018,CUYANA,Tight gas,0.0,2018-11,11,False,
2018,DEL COLORADO,Producción convencional,0.0,2018-11,11,False,
2018,DEL COLORADO,Shale gas,0.0,2018-11,11,False,
2018,DEL COLORADO,Tight gas,0.0,2018-11,11,False,
2018,GOLFO SAN JORGE,Producción convencional,402420.29362,2018-11,11,False,
2018,GOLFO SAN JORGE,Shale gas,33.25,2018-11,11,False,
2018,GOLFO SAN JORGE,Tight gas,0.0,2018-11,11,False,
2018,LOS BOLSONES,Producción convencional,0.0,2018-11,11,False,
2018,LOS BOLSONES,Shale gas,0.0,2018-11,11,False,
2018,LOS BOLSONES,Tight gas,0.0,2018-11,11,False,
2018,MALVINAS,Producción convencional,0.0,2018-11,11,False,
2018,MALVINAS,Shale gas,0.0,2018-11,11,False,
2018,MALVINAS,Tight gas,0.0,2018-11,11,False,
2018,NEUQUINA,Producción convencional,935659.6892117185,2018-11,11,False,
2018,NEUQUINA,Shale gas,801554.124414,2018-11,11,False,
2018,NEUQUINA,Tight gas,622197.1023742915,2018-11,11,False,
2018,ÑIRIHUAU,Producción convencional,0.0,2018-11,11,False,
2018,ÑIRIHUAU,Shale gas,0.0,2018-11,11,False,
2018,ÑIRIHUAU,Tight gas,0.0,2018-11,11,False,
2018,NORESTE,Producción convencional,0.0,2018-11,11,False,
2018,NORESTE,Shale gas,0.0,2018-11,11,False,
2018,NORESTE,Tight gas,0.0,2018-11,11,False,
2018,NOROESTE,Producción convencional,167395.451,2018-11,11,False,
2018,NOROESTE,Shale gas,0.0,2018-11,11,False,
2018,NOROESTE,Tight gas,0.0,2018-11,11,False,
2018,AUSTRAL,Producción convencional,896352.328055,2018-12,12,False,
2018,AUSTRAL,Shale gas,0.0,2018-12,12,False,
2018,AUSTRAL,Tight gas,86739.637,2018-12,12,False,
2018,CAÑADON ASFALTO,Producción convencional,0.0,2018-12,12,False,
2018,CAÑADON ASFALTO,Shale gas,0.0,2018-12,12,False,
2018,CAÑADON ASFALTO,Tight gas,0.0,2018-12,12,False,
2018,CUYANA,Producción convencional,4040.68974,2018-12,12,False,
2018,CUYANA,Shale gas,0.0,2018-12,12,False,
2018,CUYANA,Tight gas,0.0,2018-12,12,False,
2018,DEL COLORADO,Producción convencional,0.0,2018-12,12,False,
2018,DEL COLORADO,Shale gas,0.0,2018-12,12,False,
2018,DEL COLORADO,Tight gas,0.0,2018-12,12,False,
2018,GOLFO SAN JORGE,Producción convencional,412865.39428,2018-12,12,False,
2018,GOLFO SAN JORGE,Shale gas,39.05,2018-12,12,False,
2018,GOLFO SAN JORGE,Tight gas,0.0,2018-12,12,False,
2018,LOS BOLSONES,Producción convencional,0.0,2018-12,12,False,
2018,LOS BOLSONES,Shale gas,0.0,2018-12,12,False,
2018,LOS BOLSONES,Tight gas,0.0,2018-12,12,False,
2018,MALVINAS,Producción convencional,0.0,2018-12,12,False,
2018,MALVINAS,Shale gas,0.0,2018-12,12,False,
2018,MALVINAS,Tight gas,0.0,2018-12,12,False,
2018,NEUQUINA,Producción convencional,925624.5246306594,2018-12,12,False,
2018,NEUQUINA,Shale gas,856742.838836,2018-12,12,False,
2018,NEUQUINA,Tight gas,640305.6755333507,2018-12,12,False,
2018,ÑIRIHUAU,Producción convencional,0.0,2018-12,12,False,
2018,ÑIRIHUAU,Shale gas,0.0,2018-12,12,False,
2018,ÑIRIHUAU,Tight gas,0.0,2018-12,12,False,
2018,NORESTE,Producción convencional,0.0,2018-12,12,False,
2018,NORESTE,Shale gas,0.0,2018-12,12,False,
2018,NORESTE,Tight gas,0.0,2018-12,12,False,
2018,NOROESTE,Producción convencional,167675.325,2018-12,12,False,
2018,NOROESTE,Shale gas,0.0,2018-12,12,False,
2018,NOROESTE,Tight gas,0.0,2018-12,12,False,
2019,AUSTRAL,Producción convencional,881408.330994,2019-01,1,False,
2019,AUSTRAL,Shale gas,0.0,2019-01,1,False,
2019,AUSTRAL,Tight gas,85247.292,2019-01,1,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-01,1,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-01,1,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-01,1,False,
2019,CUYANA,Producción convencional,3988.32587,2019-01,1,False,
2019,CUYANA,Shale gas,0.0,2019-01,1,False,
2019,CUYANA,Tight gas,0.0,2019-01,1,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-01,1,False,
2019,DEL COLORADO,Shale gas,0.0,2019-01,1,False,
2019,DEL COLORADO,Tight gas,0.0,2019-01,1,False,
2019,GOLFO SAN JORGE,Producción convencional,406065.97916,2019-01,1,False,
2019,GOLFO SAN JORGE,Shale gas,37.25,2019-01,1,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-01,1,False,
2019,LOS BOLSONES,Producción convencional,0.0,2019-01,1,False,
2019,LOS BOLSONES,Shale gas,0.0,2019-01,1,False,
2019,LOS BOLSONES,Tight gas,0.0,2019-01,1,False,
2019,MALVINAS,Producción convencional,0.0,2019-01,1,False,
2019,MALVINAS,Shale gas,0.0,2019-01,1,False,
2019,MALVINAS,Tight gas,0.0,2019-01,1,False,
2019,NEUQUINA,Producción convencional,902548.0473638652,2019-01,1,False,
2019,NEUQUINA,Shale gas,891982.7704241627,2019-01,1,False,
2019,NEUQUINA,Tight gas,665597.837211982,2019-01,1,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-01,1,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-01,1,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-01,1,False,
2019,NORESTE,Producción convencional,0.0,2019-01,1,False,
2019,NORESTE,Shale gas,0.0,2019-01,1,False,
2019,NORESTE,Tight gas,0.0,2019-01,1,False,
2019,NOROESTE,Producción convencional,163318.619,2019-01,1,False,
2019,NOROESTE,Shale gas,0.0,2019-01,1,False,
2019,NOROESTE,Tight gas,0.0,2019-01,1,False,
2019,AUSTRAL,Producción convencional,816792.005853,2019-02,2,False,
2019,AUSTRAL,Shale gas,0.0,2019-02,2,False,
2019,AUSTRAL,Tight gas,74842.752,2019-02,2,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-02,2,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-02,2,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-02,2,False,
2019,CUYANA,Producción convencional,3659.59095,2019-02,2,False,
2019,CUYANA,Shale gas,0.0,2019-02,2,False,
2019,CUYANA,Tight gas,0.0,2019-02,2,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-02,2,False,
2019,DEL COLORADO,Shale gas,0.0,2019-02,2,False,
2019,DEL COLORADO,Tight gas,0.0,2019-02,2,False,
2019,GOLFO SAN JORGE,Producción convencional,370840.8468,2019-02,2,False,
2019,GOLFO SAN JORGE,Shale gas,36.18,2019-02,2,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-02,2,False,
2019,LOS BOLSONES,Producción convencional,0.0,2019-02,2,False,
2019,LOS BOLSONES,Shale gas,0.0,2019-02,2,False,
2019,LOS BOLSONES,Tight gas,0.0,2019-02,2,False,
2019,MALVINAS,Producción convencional,0.0,2019-02,2,False,
2019,MALVINAS,Shale gas,0.0,2019-02,2,False,
2019,MALVINAS,Tight gas,0.0,2019-02,2,False,
2019,NEUQUINA,Producción convencional,874674.897670333,2019-02,2,False,
2019,NEUQUINA,Shale gas,871331.0428014577,2019-02,2,False,
2019,NEUQUINA,Tight gas,614064.0215282294,2019-02,2,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-02,2,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-02,2,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-02,2,False,
2019,NORESTE,Producción convencional,0.0,2019-02,2,False,
2019,NORESTE,Shale gas,0.0,2019-02,2,False,
2019,NORESTE,Tight gas,0.0,2019-02,2,False,
2019,NOROESTE,Producción convencional,144338.799,2019-02,2,False,
2019,NOROESTE,Shale gas,0.0,2019-02,2,False,
2019,NOROESTE,Tight gas,0.0,2019-02,2,False,
2019,AUSTRAL,Producción convencional,910856.948992,2019-03,3,False,
2019,AUSTRAL,Shale gas,0.0,2019-03,3,False,
2019,AUSTRAL,Tight gas,88100.573,2019-03,3,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-03,3,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-03,3,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-03,3,False,
2019,CUYANA,Producción convencional,4131.86169,2019-03,3,False,
2019,CUYANA,Shale gas,0.0,2019-03,3,False,
2019,CUYANA,Tight gas,0.0,2019-03,3,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-03,3,False,
2019,DEL COLORADO,Shale gas,0.0,2019-03,3,False,
2019,DEL COLORADO,Tight gas,0.0,2019-03,3,False,
2019,GOLFO SAN JORGE,Producción convencional,412925.46498,2019-03,3,False,
2019,GOLFO SAN JORGE,Shale gas,40.3,2019-03,3,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-03,3,False,
2019,LOS BOLSONES,Producción convencional,0.0,2019-03,3,False,
2019,LOS BOLSONES,Shale gas,0.0,2019-03,3,False,
2019,LOS BOLSONES,Tight gas,0.0,2019-03,3,False,
2019,MALVINAS,Producción convencional,0.0,2019-03,3,False,
2019,MALVINAS,Shale gas,0.0,2019-03,3,False,
2019,MALVINAS,Tight gas,0.0,2019-03,3,False,
2019,NEUQUINA,Producción convencional,894867.995661276,2019-03,3,False,
2019,NEUQUINA,Shale gas,907344.673857,2019-03,3,False,
2019,NEUQUINA,Tight gas,638149.3754817139,2019-03,3,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-03,3,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-03,3,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-03,3,False,
2019,NORESTE,Producción convencional,0.0,2019-03,3,False,
2019,NORESTE,Shale gas,0.0,2019-03,3,False,
2019,NORESTE,Tight gas,0.0,2019-03,3,False,
2019,NOROESTE,Producción convencional,157687.119,2019-03,3,False,
2019,NOROESTE,Shale gas,0.0,2019-03,3,False,
2019,NOROESTE,Tight gas,0.0,2019-03,3,False,
2019,AUSTRAL,Producción convencional,877571.354801,2019-04,4,False,
2019,AUSTRAL,Shale gas,0.0,2019-04,4,False,
2019,AUSTRAL,Tight gas,92999.51,2019-04,4,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-04,4,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-04,4,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-04,4,False,
2019,CUYANA,Producción convencional,3960.2933,2019-04,4,False,
2019,CUYANA,Shale gas,0.0,2019-04,4,False,
2019,CUYANA,Tight gas,0.0,2019-04,4,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-04,4,False,
2019,DEL COLORADO,Shale gas,0.0,2019-04,4,False,
2019,DEL COLORADO,Tight gas,0.0,2019-04,4,False,
2019,GOLFO SAN JORGE,Producción convencional,395634.42581,2019-04,4,False,
2019,GOLFO SAN JORGE,Shale gas,36.38,2019-04,4,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-04,4,False,
2019,LOS BOLSONES,Producción convencional,0.0,2019-04,4,False,
2019,LOS BOLSONES,Shale gas,0.0,2019-04,4,False,
2019,LOS BOLSONES,Tight gas,0.0,2019-04,4,False,
2019,MALVINAS,Producción convencional,0.0,2019-04,4,False,
2019,MALVINAS,Shale gas,0.0,2019-04,4,False,
2019,MALVINAS,Tight gas,0.0,2019-04,4,False,
2019,NEUQUINA,Producción convencional,905402.535528,2019-04,4,False,
2019,NEUQUINA,Shale gas,864155.515616,2019-04,4,False,
2019,NEUQUINA,Tight gas,654836.685856,2019-04,4,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-04,4,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-04,4,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-04,4,False,
2019,NORESTE,Producción convencional,0.0,2019-04,4,False,
2019,NORESTE,Shale gas,0.0,2019-04,4,False,
2019,NORESTE,Tight gas,0.0,2019-04,4,False,
2019,NOROESTE,Producción convencional,154235.822,2019-04,4,False,
2019,NOROESTE,Shale gas,0.0,2019-04,4,False,
2019,NOROESTE,Tight gas,0.0,2019-04,4,False,
2019,AUSTRAL,Producción convencional,959651.375793,2019-05,5,False,
2019,AUSTRAL,Shale gas,0.0,2019-05,5,False,
2019,AUSTRAL,Tight gas,94790.034,2019-05,5,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-05,5,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-05,5,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-05,5,False,
2019,CUYANA,Producción convencional,4231.111761433,2019-05,5,False,
2019,CUYANA,Shale gas,0.0,2019-05,5,False,
2019,CUYANA,Tight gas,0.0,2019-05,5,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-05,5,False,
2019,DEL COLORADO,Shale gas,0.0,2019-05,5,False,
2019,DEL COLORADO,Tight gas,0.0,2019-05,5,False,
2019,GOLFO SAN JORGE,Producción convencional,403794.45072713,2019-05,5,False,
2019,GOLFO SAN JORGE,Shale gas,35.65,2019-05,5,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-05,5,False,
2019,MALVINAS,Producción convencional,0.0,2019-05,5,False,
2019,MALVINAS,Shale gas,0.0,2019-05,5,False,
2019,MALVINAS,Tight gas,0.0,2019-05,5,False,
2019,NEUQUINA,Producción convencional,950146.31199999,2019-05,5,False,
2019,NEUQUINA,Shale gas,932377.575365,2019-05,5,False,
2019,NEUQUINA,Tight gas,742379.414635,2019-05,5,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-05,5,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-05,5,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-05,5,False,
2019,NORESTE,Producción convencional,0.0,2019-05,5,False,
2019,NORESTE,Shale gas,0.0,2019-05,5,False,
2019,NORESTE,Tight gas,0.0,2019-05,5,False,
2019,NOROESTE,Producción convencional,158373.254,2019-05,5,False,
2019,NOROESTE,Shale gas,0.0,2019-05,5,False,
2019,NOROESTE,Tight gas,0.0,2019-05,5,False,
2019,AUSTRAL,Producción convencional,932875.486105,2019-06,6,False,
2019,AUSTRAL,Shale gas,0.0,2019-06,6,False,
2019,AUSTRAL,Tight gas,90024.792,2019-06,6,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-06,6,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-06,6,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-06,6,False,
2019,CUYANA,Producción convencional,3940.39961,2019-06,6,False,
2019,CUYANA,Shale gas,0.0,2019-06,6,False,
2019,CUYANA,Tight gas,0.0,2019-06,6,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-06,6,False,
2019,DEL COLORADO,Shale gas,0.0,2019-06,6,False,
2019,DEL COLORADO,Tight gas,0.0,2019-06,6,False,
2019,GOLFO SAN JORGE,Producción convencional,394949.89461,2019-06,6,False,
2019,GOLFO SAN JORGE,Shale gas,20.6,2019-06,6,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-06,6,False,
2019,MALVINAS,Producción convencional,0.0,2019-06,6,False,
2019,MALVINAS,Shale gas,0.0,2019-06,6,False,
2019,MALVINAS,Tight gas,0.0,2019-06,6,False,
2019,NEUQUINA,Producción convencional,889172.471924,2019-06,6,False,
2019,NEUQUINA,Shale gas,981682.335896,2019-06,6,False,
2019,NEUQUINA,Tight gas,754207.43218,2019-06,6,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-06,6,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-06,6,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-06,6,False,
2019,NORESTE,Producción convencional,0.0,2019-06,6,False,
2019,NORESTE,Shale gas,0.0,2019-06,6,False,
2019,NORESTE,Tight gas,0.0,2019-06,6,False,
2019,NOROESTE,Producción convencional,152997.041,2019-06,6,False,
2019,NOROESTE,Shale gas,0.0,2019-06,6,False,
2019,NOROESTE,Tight gas,0.0,2019-06,6,False,
2019,AUSTRAL,Producción convencional,989714.618615,2019-07,7,False,
2019,AUSTRAL,Shale gas,0.0,2019-07,7,False,
2019,AUSTRAL,Tight gas,97502.17,2019-07,7,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-07,7,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-07,7,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-07,7,False,
2019,CUYANA,Producción convencional,4154.03868,2019-07,7,False,
2019,CUYANA,Shale gas,0.0,2019-07,7,False,
2019,CUYANA,Tight gas,0.0,2019-07,7,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-07,7,False,
2019,DEL COLORADO,Shale gas,0.0,2019-07,7,False,
2019,DEL COLORADO,Tight gas,0.0,2019-07,7,False,
2019,GOLFO SAN JORGE,Producción convencional,405150.54878,2019-07,7,False,
2019,GOLFO SAN JORGE,Shale gas,0.0,2019-07,7,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-07,7,False,
2019,MALVINAS,Producción convencional,0.0,2019-07,7,False,
2019,MALVINAS,Shale gas,0.0,2019-07,7,False,
2019,MALVINAS,Tight gas,0.0,2019-07,7,False,
2019,NEUQUINA,Producción convencional,963253.40159601,2019-07,7,False,
2019,NEUQUINA,Shale gas,1081010.727604,2019-07,7,False,
2019,NEUQUINA,Tight gas,781408.9478,2019-07,7,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-07,7,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-07,7,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-07,7,False,
2019,NORESTE,Producción convencional,0.0,2019-07,7,False,
2019,NORESTE,Shale gas,0.0,2019-07,7,False,
2019,NORESTE,Tight gas,0.0,2019-07,7,False,
2019,NOROESTE,Producción convencional,154779.875,2019-07,7,False,
2019,NOROESTE,Shale gas,0.0,2019-07,7,False,
2019,NOROESTE,Tight gas,0.0,2019-07,7,False,
2019,AUSTRAL,Producción convencional,974493.288231,2019-08,8,False,
2019,AUSTRAL,Shale gas,0.0,2019-08,8,False,
2019,AUSTRAL,Tight gas,108720.286,2019-08,8,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-08,8,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-08,8,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-08,8,False,
2019,CUYANA,Producción convencional,4512.31602,2019-08,8,False,
2019,CUYANA,Shale gas,0.0,2019-08,8,False,
2019,CUYANA,Tight gas,0.0,2019-08,8,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-08,8,False,
2019,DEL COLORADO,Shale gas,0.0,2019-08,8,False,
2019,DEL COLORADO,Tight gas,0.0,2019-08,8,False,
2019,GOLFO SAN JORGE,Producción convencional,400346.483386893,2019-08,8,False,
2019,GOLFO SAN JORGE,Shale gas,0.0,2019-08,8,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-08,8,False,
2019,MALVINAS,Producción convencional,0.0,2019-08,8,False,
2019,MALVINAS,Shale gas,0.0,2019-08,8,False,
2019,MALVINAS,Tight gas,0.0,2019-08,8,False,
2019,NEUQUINA,Producción convencional,951207.7250100325,2019-08,8,False,
2019,NEUQUINA,Shale gas,1104570.995206,2019-08,8,False,
2019,NEUQUINA,Tight gas,779626.841961,2019-08,8,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-08,8,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-08,8,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-08,8,False,
2019,NORESTE,Producción convencional,0.0,2019-08,8,False,
2019,NORESTE,Shale gas,0.0,2019-08,8,False,
2019,NORESTE,Tight gas,0.0,2019-08,8,False,
2019,NOROESTE,Producción convencional,153629.243,2019-08,8,False,
2019,NOROESTE,Shale gas,0.0,2019-08,8,False,
2019,NOROESTE,Tight gas,0.0,2019-08,8,False,
2019,AUSTRAL,Producción convencional,915900.021415,2019-09,9,False,
2019,AUSTRAL,Shale gas,0.0,2019-09,9,False,
2019,AUSTRAL,Tight gas,109526.408,2019-09,9,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-09,9,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-09,9,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-09,9,False,
2019,CUYANA,Producción convencional,4263.74303,2019-09,9,False,
2019,CUYANA,Shale gas,0.0,2019-09,9,False,
2019,CUYANA,Tight gas,0.0,2019-09,9,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-09,9,False,
2019,DEL COLORADO,Shale gas,0.0,2019-09,9,False,
2019,DEL COLORADO,Tight gas,0.0,2019-09,9,False,
2019,GOLFO SAN JORGE,Producción convencional,374977.943458714,2019-09,9,False,
2019,GOLFO SAN JORGE,Shale gas,0.0,2019-09,9,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-09,9,False,
2019,MALVINAS,Producción convencional,0.0,2019-09,9,False,
2019,MALVINAS,Shale gas,0.0,2019-09,9,False,
2019,MALVINAS,Tight gas,0.0,2019-09,9,False,
2019,NEUQUINA,Producción convencional,865470.274001624,2019-09,9,False,
2019,NEUQUINA,Shale gas,1021117.919481,2019-09,9,False,
2019,NEUQUINA,Tight gas,698958.746267,2019-09,9,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-09,9,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-09,9,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-09,9,False,
2019,NORESTE,Producción convencional,0.0,2019-09,9,False,
2019,NORESTE,Shale gas,0.0,2019-09,9,False,
2019,NORESTE,Tight gas,0.0,2019-09,9,False,
2019,NOROESTE,Producción convencional,148080.491,2019-09,9,False,
2019,NOROESTE,Shale gas,0.0,2019-09,9,False,
2019,NOROESTE,Tight gas,0.0,2019-09,9,False,
2019,AUSTRAL,Producción convencional,930836.324959,2019-10,10,False,
2019,AUSTRAL,Shale gas,0.0,2019-10,10,False,
2019,AUSTRAL,Tight gas,118339.228,2019-10,10,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-10,10,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-10,10,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-10,10,False,
2019,CUYANA,Producción convencional,4412.36853,2019-10,10,False,
2019,CUYANA,Shale gas,0.0,2019-10,10,False,
2019,CUYANA,Tight gas,0.0,2019-10,10,False,
2019,DEL COLORADO,Producción convencional,0.0,2019-10,10,False,
2019,DEL COLORADO,Shale gas,0.0,2019-10,10,False,
2019,DEL COLORADO,Tight gas,0.0,2019-10,10,False,
2019,GOLFO SAN JORGE,Producción convencional,386009.409279722,2019-10,10,False,
2019,GOLFO SAN JORGE,Shale gas,0.0,2019-10,10,False,
2019,GOLFO SAN JORGE,Tight gas,0.0,2019-10,10,False,
2019,MALVINAS,Producción convencional,0.0,2019-10,10,False,
2019,MALVINAS,Shale gas,0.0,2019-10,10,False,
2019,MALVINAS,Tight gas,0.0,2019-10,10,False,
2019,MALVINAS OESTE,Producción convencional,0.0,2019-10,10,False,
2019,MALVINAS OESTE,Shale gas,0.0,2019-10,10,False,
2019,MALVINAS OESTE,Tight gas,0.0,2019-10,10,False,
2019,NEUQUINA,Producción convencional,925221.54212299,2019-10,10,False,
2019,NEUQUINA,Shale gas,1093762.30586,2019-10,10,False,
2019,NEUQUINA,Tight gas,723721.673017,2019-10,10,False,
2019,ÑIRIHUAU,Producción convencional,0.0,2019-10,10,False,
2019,ÑIRIHUAU,Shale gas,0.0,2019-10,10,False,
2019,ÑIRIHUAU,Tight gas,0.0,2019-10,10,False,
2019,NORESTE,Producción convencional,0.0,2019-10,10,False,
2019,NORESTE,Shale gas,0.0,2019-10,10,False,
2019,NOROESTE,Producción convencional,154623.647,2019-10,10,False,
2019,NOROESTE,Shale gas,0.0,2019-10,10,False,
2019,NOROESTE,Tight gas,0.0,2019-10,10,False,
2019,AUSTRAL,Producción convencional,822132.256284,2019-11,11,False,
2019,AUSTRAL,Shale gas,0.0,2019-11,11,False,
2019,AUSTRAL,Tight gas,111699.646,2019-11,11,False,
2019,CAÑADON ASFALTO,Producción convencional,0.0,2019-11,11,False,
2019,CAÑADON ASFALTO,Shale gas,0.0,2019-11,11,False,
2019,CAÑADON ASFALTO,Tight gas,0.0,2019-11,11,False,
