COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR CONTRATO,,,,,,,,,,
Producción mensual por contrato y operador,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
Para información geográfica de los contratos visite https://mapa.hidrocarburos.gob.mx,,,,,,,,,,
,,,,,,,,,,
FECHA,CONTRATO,OPERADOR,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
03/2022,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.457164995,0.0,0.457164995,85.55987096,0.0,85.55987096,0.117114,0.560002993
03/2022,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.544385482,5.544385482,0.0,1.11042903,1.11042903,0.0,0.009566,2.06178903
03/2022,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.18896558,1.18896558,0.0,4.790493109,4.790493109,0.0,0.028814,0.373908529
03/2022,CNH-R01-L02-A1/2015,ENI MÉXICO,18.880752903,18.880752903,0.0,27.41548387,27.41548387,0.0,0.341733,3.537259838
03/2022,CNH-R01-L02-A2/2015,HOKCHI ENERGY,17.303320063,17.303320063,0.0,6.964366639,6.964366639,0.0,0.057872,0.205227572
03/2022,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,22.701743702,22.701743702,0.0,30.752523483,30.752523483,0.0,0.196237,1.961461606
03/2022,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.31669769,0.31669769,0.0,0.256050147,0.256050147,0.0,0.0042,0.370640374
03/2022,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.09514258,0.09514258,0.0,0.084290322,0.084290322,0.0,0.00088,0.02389
03/2022,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.135364717,0.135364717,0.0,1.01130694,1.01130694,0.0,0.029757,1.290457948
03/2022,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,1.05216129,0.0,1.05216129,0.001357,0.006333722
03/2022,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.165101184,0.165101184,0.0,4.008629717,4.008629717,0.0,0.07444,0.704058554
03/2022,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.503528509,0.0,1.503528509,0.003052,0.006690399
03/2022,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,10.733004258,0.0,10.733004258,0.027045,0.111419353
03/2022,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.70555382,0.0,1.70555382,0.004168,0.097390451
03/2022,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.511729538,0.0,1.511729538,0.003817,0.017756568
03/2022,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.335064516,0.0,2.335064516,0.003381,0.009293781
03/2022,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.38818539,0.0,0.38818539,0.00123,0.012504676
03/2022,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.49523487,2.49523487,0.0,2.390060234,2.390060234,0.0,0.015057,4.223962439
03/2022,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.031316268,0.0,1.031316268,0.001877,0.00621026
03/2022,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.10545653,0.092184438,0.013272092,1.143652241,0.228641495,0.915010746,0.007201,0.701706477
03/2022,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.379313079,0.0,0.379313079,0.003027,0.111229238
03/2022,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.143525165,0.0,1.143525165,0.003733,0.006260088
03/2022,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.896704395,0.0,5.896704395,0.013736,0.499486592
03/2022,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.143257596,0.0,2.143257596,0.000511,0.023561675
03/2022,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.414547025,0.0,4.414547025,0.0073,0.127530418
03/2022,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.381581227,0.381581227,0.0,0.055610135,0.055610135,0.0,0.000204,1.826754892
03/2022,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.078931842,0.078931842,0.0,0.241011392,0.241011392,0.0,0.002849,0.044425829
03/2022,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.028808387,0.028808387,0.0,0.036996033,0.036996033,0.0,0.0,0.028903225
03/2022,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.377034037,0.0,0.377034037,0.002217,0.0
04/2022,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.381536978,5.381536978,0.0,10.664340753,10.664340753,0.0,0.210726,0.603758089
04/2022,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,5.292288142,5.292288142,0.0,12.446967089,12.446967089,0.0,0.293437,4.061841809
04/2022,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,76.639009333,76.639009333,0.0,17.639666666,17.639666666,0.0,0.947249,22.821811333
04/2022,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,16.479083616,16.479083616,0.0,14.694158881,14.694158881,0.0,0.125267,2.112645072
04/2022,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.394629994,0.0,0.394629994,80.724966662,0.0,80.724966662,0.159172,0.547382994
04/2022,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.488664364,5.488664364,0.0,1.159203332,1.159203332,0.0,0.018464,2.525202864
04/2022,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.103439961,1.103439961,0.0,4.460275956,4.460275956,0.0,0.023817,0.295133268
04/2022,CNH-R01-L02-A1/2015,ENI MÉXICO,14.091188332,14.091188332,0.0,15.41209,15.41209,0.0,0.193498,3.00026
04/2022,CNH-R01-L02-A2/2015,HOKCHI ENERGY,20.013140746,20.013140746,0.0,7.931139149,7.931139149,0.0,0.065611,0.230867685
04/2022,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,22.211683053,22.211683053,0.0,30.387694832,30.387694832,0.0,0.184039,1.958432663
04/2022,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.311897667,0.311897667,0.0,0.256870074,0.256870074,0.0,0.004422,0.287067999
04/2022,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.100070666,0.100070666,0.0,0.097066666,0.097066666,0.0,0.001014,0.030852666
04/2022,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.137500608,0.137500608,0.0,1.011670653,1.011670653,0.0,0.025372,1.293390097
04/2022,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.948933333,0.0,0.948933333,0.001341,0.005235492
04/2022,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.169352548,0.169352548,0.0,4.003728401,4.003728401,0.0,0.074269,0.711526145
04/2022,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.513452733,0.0,1.513452733,0.003055,0.006554746
04/2022,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.362773752,0.0,11.362773752,0.033859,0.112999998
04/2022,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.615609294,0.0,1.615609294,0.005076,0.1006368
04/2022,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.475845901,0.0,1.475845901,0.003738,0.014139395
04/2022,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.394628883,0.0,2.394628883,0.004398,0.011191051
04/2022,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.366514447,0.0,0.366514447,0.001161,0.010189963
04/2022,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.3940227,2.3940227,0.0,2.479835286,2.479835286,0.0,0.016366,4.292581462
04/2022,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.073707123,0.0,1.073707123,0.001846,0.006465909
04/2022,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.075377452,0.065308824,0.010068628,0.805926588,0.218929711,0.586996877,0.00066,0.701229405
04/2022,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.391956847,0.0,0.391956847,0.003085,0.115589798
04/2022,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.127575009,0.0,1.127575009,0.024237,0.01409634
04/2022,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.549867258,0.0,5.549867258,0.01365,0.546898977
04/2022,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.00472898,0.0,2.00472898,0.002135,0.009020315
04/2022,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.45114565,0.0,4.45114565,0.005172,0.133626919
04/2022,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.41470413,0.41470413,0.0,0.060242898,0.060242898,0.0,0.000255,1.892686333
04/2022,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.263730008,0.263730008,0.0,0.486037357,0.486037357,0.0,0.036199,0.090662133
04/2022,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.025484,0.025484,0.0,0.039117415,0.039117415,0.0,0.0,0.0237
04/2022,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.351164002,0.0,0.351164002,0.005626,0.0
05/2022,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.20793901,5.20793901,0.0,10.32032976,10.32032976,0.0,0.202174,0.584282022
05/2022,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,5.601399888,5.601399888,0.0,11.264580409,11.264580409,0.0,0.209802,2.611578378
05/2022,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,79.406613763,79.406613763,0.0,18.469165651,18.469165651,0.0,0.733502,23.406436616
05/2022,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,16.655771092,16.655771092,0.0,14.69540853,14.69540853,0.0,0.26988,2.718272039
05/2022,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.383580993,0.0,0.383580993,82.724483866,0.0,82.724483866,0.143309,0.775141994
05/2022,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.764152805,5.764152805,0.0,1.300309677,1.300309677,0.0,0.007879,2.264681289
05/2022,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.092343325,1.092343325,0.0,4.437436313,4.437436313,0.0,0.022612,0.251862537
05/2022,CNH-R01-L02-A1/2015,ENI MÉXICO,18.45054645,18.45054645,0.0,25.112948386,25.112948386,0.0,0.333876,4.383014838
05/2022,CNH-R01-L02-A2/2015,HOKCHI ENERGY,21.501173749,21.501173749,0.0,8.348406295,8.348406295,0.0,0.070035,0.20012958
05/2022,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,22.830431935,22.830431935,0.0,31.207159289,31.207159289,0.0,0.190377,2.22862969
05/2022,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.298169247,0.298169247,0.0,0.216224017,0.216224017,0.0,0.003386,0.306599139
05/2022,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.115299032,0.115299032,0.0,0.094232258,0.094232258,0.0,0.000984,0.028872258
05/2022,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.136766871,0.136766871,0.0,1.011302586,1.011302586,0.0,0.025919,1.288897628
05/2022,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.910831908,0.0,0.910831908,0.002121,0.005073598
05/2022,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.167767619,0.167767619,0.0,4.008644226,4.008644226,0.0,0.084883,0.712256286
05/2022,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.538895186,0.0,1.538895186,0.003088,0.003763367
05/2022,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.383401469,0.0,11.383401469,0.038702,0.11364516
05/2022,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.937807847,0.0,2.937807847,0.008134,0.115651161
05/2022,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.4189719,0.0,1.4189719,0.003273,0.010682854
05/2022,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.300835691,0.0,2.300835691,0.00505,0.011717534
05/2022,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.378882029,0.0,0.378882029,0.001201,0.010050645
05/2022,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.376543516,2.376543516,0.0,2.524008263,2.524008263,0.0,0.015976,4.502772752
05/2022,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.075880411,0.0,1.075880411,0.001549,0.006479016
05/2022,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.072441422,0.058896506,0.013544916,0.944015843,0.219873251,0.724142592,0.005606,0.60344408
05/2022,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.371632464,0.0,0.371632464,0.002695,0.106187139
05/2022,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.143525165,0.0,1.143525165,0.0063,0.014005151
05/2022,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,4.946369808,0.0,4.946369808,0.014637,0.509576054
05/2022,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.864219069,0.0,1.864219069,0.0015,0.056123282
05/2022,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.07611308,0.0,4.07611308,0.0046,0.112637418
05/2022,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.508288675,0.508288675,0.0,0.063064929,0.063064929,0.0,0.000281,2.084574112
05/2022,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.2504398,0.2504398,0.0,0.436452025,0.436452025,0.0,0.020343,0.151634128
05/2022,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.028034838,0.028034838,0.0,0.041431901,0.041431901,0.0,0.0,0.027903225
05/2022,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.348599873,0.0,0.348599873,0.002686,0.0
06/2022,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.381536978,5.381536978,0.0,10.664340753,10.664340753,0.0,0.241546,0.603758089
06/2022,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,5.292288142,5.292288142,0.0,12.446967089,12.446967089,0.0,0.276633,4.061841809
06/2022,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,80.555507556,80.555507556,0.0,18.670495866,18.670495866,0.0,0.745045,24.887301422
06/2022,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,16.459705261,16.459705261,0.0,14.691255969,14.691255969,0.0,0.064934,2.519636408
06/2022,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.364719993,0.0,0.364719993,85.556599997,0.0,85.556599997,0.114957,0.823589997
06/2022,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.964704666,5.964704666,0.0,1.383703332,1.383703332,0.0,0.008512,2.277606731
06/2022,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.04107553,1.04107553,0.0,4.557963141,4.557963141,0.0,0.02608,0.294412543
06/2022,CNH-R01-L02-A1/2015,ENI MÉXICO,16.213772666,16.213772666,0.0,24.117106666,24.117106666,0.0,0.3749,4.587067512
06/2022,CNH-R01-L02-A2/2015,HOKCHI ENERGY,20.671688885,20.671688885,0.0,8.081087365,8.081087365,0.0,0.06727,0.190035077
06/2022,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,23.11486075,23.11486075,0.0,35.588361266,35.588361266,0.0,0.144757,1.154946999
06/2022,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.271201589,0.271201589,0.0,0.161757108,0.161757108,0.0,0.002533,0.293948743
06/2022,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.087027366,0.087027366,0.0,0.0875,0.0875,0.0,0.000914,0.025661333
06/2022,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.137496755,0.137496755,0.0,1.01241886,1.01241886,0.0,0.023974,1.272817979
06/2022,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.98829337,0.0,0.98829337,0.000148,0.005142109
06/2022,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.169353367,0.169353367,0.0,3.995312095,3.995312095,0.0,0.106395,0.713961531
06/2022,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.403842404,0.0,1.403842404,0.002786,0.006259933
06/2022,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,12.103970156,0.0,12.103970156,0.05386,0.115066665
06/2022,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,3.750171021,0.0,3.750171021,0.009034,0.144665333
06/2022,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.41513963,0.0,1.41513963,0.003318,0.011754437
06/2022,CNH-R01-L03-A23/2015,PERSEUS TAJÓN,0.131902106,0.131902106,0.0,0.095069792,0.095069792,0.0,0.001922,0.104709587
06/2022,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.310662089,0.0,2.310662089,0.006176,0.012738016
06/2022,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.385065707,0.0,0.385065707,0.00122,0.02025644
06/2022,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.2947854,2.2947854,0.0,2.583943153,2.583943153,0.0,0.016924,3.313375986
06/2022,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.088352896,0.0,1.088352896,0.00173,0.006554235
06/2022,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.079934912,0.064843993,0.015090919,0.801396329,0.217288313,0.584108016,0.005172,0.615611433
06/2022,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.358453954,0.0,0.358453954,0.003039,0.11363572
06/2022,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.129610343,0.0,1.129610343,0.007811,0.0
06/2022,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,4.56871406,0.0,4.56871406,0.013748,0.400241574
06/2022,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.992849543,0.0,1.992849543,0.001372,0.020893143
06/2022,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.915350915,0.0,3.915350915,0.004541,0.113459999
06/2022,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.414664032,0.414664032,0.0,0.100883921,0.100883921,0.0,0.000354,2.228684666
06/2022,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.111642057,0.111642057,0.0,0.312559995,0.312559995,0.0,0.014436,0.11187192
06/2022,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.029269333,0.029269333,0.0,0.054023122,0.054023122,0.0,0.0,0.027466666
06/2022,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.356721729,0.0,0.356721729,0.002715,0.0
07/2022,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.20793901,5.20793901,0.0,10.32032976,10.32032976,0.0,0.195982,0.584282022
07/2022,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,5.12156917,5.12156917,0.0,12.045452021,12.045452021,0.0,0.221455,3.930814654
07/2022,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,81.487958373,81.487958373,0.0,18.811953165,18.811953165,0.0,0.737522,24.620506093
07/2022,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,15.85419178,15.85419178,0.0,14.100774699,14.100774699,0.0,0.06578,1.677864633
07/2022,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.345912994,0.0,0.345912994,81.909709671,0.0,81.909709671,0.166271,0.715573994
07/2022,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,6.131576483,6.131576483,0.0,1.570104205,1.570104205,0.0,0.006783,2.109357482
07/2022,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.030860092,1.030860092,0.0,4.533106551,4.533106551,0.0,0.024432,0.292088735
07/2022,CNH-R01-L02-A1/2015,ENI MÉXICO,13.435402377,13.435402377,0.0,21.227341935,21.227341935,0.0,0.261308,2.837847089
07/2022,CNH-R01-L02-A2/2015,HOKCHI ENERGY,20.626800885,20.626800885,0.0,8.244828378,8.244828378,0.0,0.052773,0.234839592
07/2022,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,22.636160568,22.636160568,0.0,36.653907379,36.653907379,0.0,0.152741,0.31127548
07/2022,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.274808617,0.274808617,0.0,0.216780819,0.216780819,0.0,0.003506,0.279899769
07/2022,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.003043032,0.003043032,0.0,0.007354838,0.007354838,0.0,7.6e-05,0.001156129
07/2022,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.137455579,0.137455579,0.0,1.014288872,1.014288872,0.0,0.025012,1.268767967
07/2022,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.810354838,0.0,0.810354838,0.001734,0.00560358
07/2022,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.168511694,0.168511694,0.0,4.006738086,4.006738086,0.0,0.109904,0.647528322
07/2022,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.30675145,0.0,1.30675145,0.002597,0.004612152
07/2022,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.951045727,0.0,11.951045727,0.041946,0.11932258
07/2022,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,4.299965959,0.0,4.299965959,0.008999,0.115645161
07/2022,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.33297292,0.0,1.33297292,0.003091,0.008770491
07/2022,CNH-R01-L03-A23/2015,PERSEUS TAJÓN,0.165536677,0.165536677,0.0,0.14973559,0.14973559,0.0,0.003017,0.320392587
07/2022,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.399225806,0.0,2.399225806,0.006415,0.015830267
07/2022,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.375905597,0.0,0.375905597,0.001191,0.013941529
07/2022,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.162147064,2.162147064,0.0,2.402721261,2.402721261,0.0,0.015737,3.767201588
07/2022,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.092062011,0.0,1.092062011,0.001627,0.006576604
07/2022,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.094060375,0.072704893,0.021355482,1.177803916,0.216315123,0.961488793,0.018874,0.715173913
07/2022,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.292417573,0.0,0.292417573,0.002334,0.093666426
07/2022,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.152769944,0.0,1.152769944,0.003118,0.0
07/2022,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,4.365526266,0.0,4.365526266,0.012788,0.413301382
07/2022,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,3.328255578,0.0,3.328255578,0.002876,0.038335317
07/2022,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.332423014,0.0,4.332423014,0.005521,0.125317055
07/2022,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.50944143,0.50944143,0.0,0.058680807,0.058680807,0.0,0.000159,2.326933269
