COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,
PRODUCCION POR ENTIDAD FEDERATIVA,,,,,,,,,
"Datos de producción mensual de aceite, gas, condensado y agua por entidad federativa.",,,,,,,,,
Datos a enero - 2025.,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd),,,,,,,,,
Este reporte se emite con fines ilustrativos y no puede considerarse como información oficial para la determinación del monto de participaciones en los ingresos petroleros que corresponden a los estados.,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.",,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,
Las cifras están sujetas a revisión.,,,,,,,,,
,,,,,,,,,
FECHA,ENTIDAD_FEDERATIVA,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
10/2001,SAN LUIS POTOSÍ,0.66974,0.66974,0.0,0.12572,0.12572,0.0,,0.19458
10/2001,TABASCO,440.52649,439.73613,0.79036,1145.74881,1005.7369,140.01192,,53.5599
10/2001,TAMAULIPAS,26.00317,23.60723,2.39594,568.78333,34.55413,534.2292,,36.29535
10/2001,VERACRUZ DE IGNACIO DE LA LLAVE,60.75975,59.50786,1.25189,218.23586,75.46696,142.7689,,58.11603
11/2001,CAMPECHE,2582.65732,2582.65732,0.0,1476.32008,1473.8754,2.44468,,35.30108
11/2001,CHIAPAS,46.4722,46.4722,0.0,589.60033,589.60033,0.0,,14.53755
11/2001,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,8.63787,0.0,8.63787,,0.88043
11/2001,NUEVO LEÓN,1.41295,0.0,1.41295,431.87726,0.0,431.87726,,7.40595
11/2001,PUEBLA,2.5282999999999998,2.5282999999999998,0.0,10.15713,10.15713,0.0,,0.25390999999999997
11/2001,SAN LUIS POTOSÍ,0.57319,0.57319,0.0,0.08649,0.08649,0.0,,0.11794
11/2001,TABASCO,450.72964,449.80519000000004,0.92445,1146.94055,1007.59414,139.34642,,53.05178
11/2001,TAMAULIPAS,25.986459999999997,23.40975,2.57671,608.9974,34.17223,574.8251700000001,,34.16106
11/2001,VERACRUZ DE IGNACIO DE LA LLAVE,61.31671,60.07216,1.24455,217.03051,75.56673,141.46377,,57.75461
12/2001,CAMPECHE,2687.62623,2687.62623,0.0,1495.18424,1492.51971,2.66453,,32.47545
12/2001,CHIAPAS,46.629870000000004,46.629870000000004,0.0,589.11487,589.11487,0.0,,14.32467
12/2001,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,8.9507,0.0,8.9507,,0.96486
12/2001,NUEVO LEÓN,1.39556,0.0,1.39556,421.14639999999997,0.0,421.14639999999997,,7.4418500000000005
12/2001,PUEBLA,2.49478,2.49478,0.0,10.14451,10.14451,0.0,,0.24933
12/2001,SAN LUIS POTOSÍ,0.61154,0.61154,0.0,0.0775,0.0775,0.0,,0.14216
12/2001,TABASCO,453.06276,452.05174,1.01102,1131.15664,992.87575,138.28089,,53.94279
12/2001,TAMAULIPAS,26.351940000000003,23.14168,3.21026,614.80471,35.03475,579.76996,,33.49581
12/2001,VERACRUZ DE IGNACIO DE LA LLAVE,60.93784,59.70851,1.22933,214.68572,74.70677,139.97894,,56.91424
01/2002,CAMPECHE,2671.15391,2671.15391,0.0,1494.56416,1491.72544,2.83872,,29.24229
01/2002,CHIAPAS,45.53899,45.53899,0.0,580.4441,580.4441,0.0,,14.18707
01/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,8.24579,0.0,8.24579,,0.7253499999999999
01/2002,NUEVO LEÓN,1.67506,0.0,1.67506,420.70610999999997,0.0,420.70610999999997,,7.072010000000001
01/2002,PUEBLA,2.40366,2.40366,0.0,10.17394,10.17394,0.0,,0.23870999999999998
01/2002,SAN LUIS POTOSÍ,0.6737,0.6737,0.0,0.12798,0.12798,0.0,,0.20797
01/2002,TABASCO,449.69681,448.59025,1.10656,1120.90085,977.1048400000001,143.79601,,52.39832
01/2002,TAMAULIPAS,26.28918,22.86165,3.4275300000000004,611.36288,35.597049999999996,575.7658299999999,,33.22946
01/2002,VERACRUZ DE IGNACIO DE LA LLAVE,60.63648,59.464,1.17248,212.5413,75.49138,137.04991,,57.67158
02/2002,CAMPECHE,2567.78246,2567.78246,0.0,1467.17589,1464.41516,2.76073,,30.74589
02/2002,CHIAPAS,44.50259,44.50259,0.0,576.89606,576.89606,0.0,,14.3016
02/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.6598299999999995,0.0,7.6598299999999995,,0.9227200000000001
02/2002,NUEVO LEÓN,1.81212,0.0,1.81212,446.18256,0.0,446.18256,,4.96005
02/2002,PUEBLA,2.3750500000000003,2.3750500000000003,0.0,10.16258,10.16258,0.0,,0.23718
02/2002,SAN LUIS POTOSÍ,0.71408,0.71408,0.0,0.14487,0.14487,0.0,,0.22547
02/2002,TABASCO,443.74925,442.63948,1.10977,1111.30474,967.73739,143.56738,,49.93625
02/2002,TAMAULIPAS,26.40646,22.72119,3.68527,606.91045,35.790079999999996,571.12037,,33.330960000000005
02/2002,VERACRUZ DE IGNACIO DE LA LLAVE,60.30522,59.075179999999996,1.23004,213.64253,74.55924,139.08328,,57.75145
03/2002,CAMPECHE,2556.83533,2556.83533,0.0,1462.41264,1459.61424,2.7984,,28.96473
03/2002,CHIAPAS,44.58516,44.58516,0.0,586.49135,586.49135,0.0,,14.355030000000001
03/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.76019,0.0,7.76019,,0.74302
03/2002,NUEVO LEÓN,1.68704,0.0,1.68704,431.70831999999996,0.0,431.70831999999996,,4.8517
03/2002,PUEBLA,2.37603,2.37603,0.0,8.862620000000001,8.862620000000001,0.0,,0.23668
03/2002,SAN LUIS POTOSÍ,0.67365,0.67365,0.0,0.0839,0.0839,0.0,,0.28618
03/2002,TABASCO,437.55944,436.4449,1.11454,1097.24913,955.41003,141.83909,,47.44245
03/2002,TAMAULIPAS,26.19892,22.55548,3.64344,603.36062,35.43564,567.92498,,33.2168
03/2002,VERACRUZ DE IGNACIO DE LA LLAVE,60.72623,59.53678,1.18945,217.56969,74.79673,142.77294,,57.14266
04/2002,CAMPECHE,2606.43298,2606.43298,0.0,1475.22208,1472.42873,2.79335,,29.23059
04/2002,CHIAPAS,44.6128,44.6128,0.0,588.16341,588.16341,0.0,,14.07977
04/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.24905,0.0,7.24905,,0.7746299999999999
04/2002,NUEVO LEÓN,2.02895,0.0,2.02895,422.80001,0.0,422.80001,,5.05315
04/2002,PUEBLA,2.37193,2.37193,0.0,7.436640000000001,7.436640000000001,0.0,,0.24965
04/2002,SAN LUIS POTOSÍ,0.69433,0.69433,0.0,0.07138,0.07138,0.0,,0.25712
04/2002,TABASCO,441.34885,440.20806,1.1407900000000002,1094.71962,954.53616,140.18348,,46.9854
04/2002,TAMAULIPAS,26.83312,22.48693,4.34619,625.0036200000001,34.14671,590.85691,,33.67964
04/2002,VERACRUZ DE IGNACIO DE LA LLAVE,60.24286,59.05505,1.18781,222.99585,74.6945,148.30136,,55.76683
05/2002,CAMPECHE,2548.94575,2548.94575,0.0,1431.94319,1429.13672,2.80647,,28.44633
05/2002,CHIAPAS,43.85797,43.85797,0.0,587.52169,587.52169,0.0,,14.95045
05/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,8.05509,0.0,8.05509,,0.9780500000000001
05/2002,NUEVO LEÓN,1.80494,0.0,1.80494,424.65174,0.0,424.65174,,4.96054
05/2002,PUEBLA,2.3762,2.3762,0.0,5.42917,5.42917,0.0,,0.24237999999999998
05/2002,SAN LUIS POTOSÍ,0.66224,0.66224,0.0,0.06193,0.06193,0.0,,0.30755
05/2002,TABASCO,456.58961,455.84564,0.74397,1125.73688,987.12305,138.61383,,45.6954
05/2002,TAMAULIPAS,26.70009,22.62209,4.078,628.44074,33.37392,595.06682,,34.560249999999996
05/2002,VERACRUZ DE IGNACIO DE LA LLAVE,60.20985,59.02069,1.18916,221.08227,77.04643,144.03584,,56.30243
06/2002,CAMPECHE,2579.12401,2579.12401,0.0,1453.7530199999999,1450.93967,2.81335,,29.73775
06/2002,CHIAPAS,43.94746,43.94746,0.0,608.76935,608.76935,0.0,,15.133970000000001
06/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.342709999999999,0.0,7.342709999999999,,0.9951000000000001
06/2002,NUEVO LEÓN,1.56084,0.0,1.56084,413.15426,0.0,413.15426,,4.94648
06/2002,PUEBLA,2.3749100000000003,2.3749100000000003,0.0,7.12094,7.12094,0.0,,0.25308
06/2002,SAN LUIS POTOSÍ,0.58634,0.58634,0.0,0.04518,0.04518,0.0,,0.27151
06/2002,TABASCO,449.74739999999997,448.79254,0.9548599999999999,1110.5082,970.96918,139.53901,,47.23379
06/2002,TAMAULIPAS,26.43769,22.46917,3.96852,624.07845,33.32599,590.75246,,34.47449
06/2002,VERACRUZ DE IGNACIO DE LA LLAVE,59.04033,57.83873,1.2016,223.04995,73.4185,149.63145,,55.97909
07/2002,CAMPECHE,2569.28229,2569.28229,0.0,1449.1341300000001,1446.39541,2.73872,,29.58682
07/2002,CHIAPAS,43.62869,43.62869,0.0,610.12064,610.12064,0.0,,15.44013
07/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.8852899999999995,0.0,6.8852899999999995,,0.9122199999999999
07/2002,NUEVO LEÓN,1.46102,0.0,1.46102,423.50260000000003,0.0,423.50260000000003,,4.8084999999999996
07/2002,PUEBLA,2.3623,2.3623,0.0,9.01101,9.01101,0.0,,0.25089
07/2002,SAN LUIS POTOSÍ,0.66246,0.66246,0.0,0.05747,0.05747,0.0,,0.28003
07/2002,TABASCO,450.2401,449.38226,0.8578399999999999,1089.50119,949.32813,140.17305,,48.33439
07/2002,TAMAULIPAS,25.556729999999998,21.84127,3.71546,610.71107,32.51728,578.19379,,34.48453
07/2002,VERACRUZ DE IGNACIO DE LA LLAVE,56.58146,55.62861,0.95285,208.58861,70.3636,138.22501,,54.76752
08/2002,CAMPECHE,2633.82336,2633.82336,0.0,1462.7670699999999,1460.05415,2.71292,,29.76029
08/2002,CHIAPAS,44.08764,44.08764,0.0,624.54797,624.54797,0.0,,15.580169999999999
08/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.00438,0.0,7.00438,,0.32609
08/2002,NUEVO LEÓN,2.35629,0.0,2.35629,422.2391,0.0,422.2391,,8.32107
08/2002,PUEBLA,2.26487,2.26487,0.0,9.092559999999999,9.092559999999999,0.0,,0.25215
08/2002,SAN LUIS POTOSÍ,0.6208,0.6208,0.0,0.04739,0.04739,0.0,,0.24946
08/2002,TABASCO,453.94601,453.10231,0.8437,1073.04905,932.55992,140.48910999999998,,49.759299999999996
08/2002,TAMAULIPAS,24.39428,21.49041,2.90387,610.6423,33.67103,576.97127,,32.86276
08/2002,VERACRUZ DE IGNACIO DE LA LLAVE,57.67862,56.536590000000004,1.14203,243.9064,69.77423,174.13215,,54.66259
09/2002,CAMPECHE,2588.19593,2588.19593,0.0,1404.56583,1401.74915,2.81668,,28.13805
09/2002,CHIAPAS,43.0044,43.0044,0.0,635.66668,635.66668,0.0,,16.36773
09/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.8027999999999995,0.0,6.8027999999999995,,0.29502
09/2002,NUEVO LEÓN,2.26545,0.0,2.26545,399.6888,0.0,399.6888,,8.02871
09/2002,PUEBLA,2.40436,2.40436,0.0,10.23611,10.23611,0.0,,0.25096
09/2002,SAN LUIS POTOSÍ,0.60003,0.60003,0.0,0.04774,0.04774,0.0,,0.23908
09/2002,TABASCO,448.09105,447.16906,0.92199,1060.12509,922.58669,137.53841,,49.32479
09/2002,TAMAULIPAS,23.764090000000003,21.02071,2.74338,597.59433,33.81816,563.77617,,31.033929999999998
09/2002,VERACRUZ DE IGNACIO DE LA LLAVE,58.12432,56.93032,1.194,246.03756,69.39113,176.64643,,56.54849
10/2002,CAMPECHE,2689.27302,2689.27302,0.0,1467.48025,1464.62862,2.85163,,30.13869
10/2002,CHIAPAS,41.93621,41.93621,0.0,630.36999,630.36999,0.0,,16.71554
10/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.230910000000001,0.0,7.230910000000001,,0.31288
10/2002,NUEVO LEÓN,2.60422,0.0,2.60422,404.34413,0.0,404.34413,,8.82748
10/2002,PUEBLA,2.17809,2.17809,0.0,8.98959,8.98959,0.0,,0.22813999999999998
10/2002,SAN LUIS POTOSÍ,0.68091,0.68091,0.0,0.04654,0.04654,0.0,,0.34841
10/2002,TABASCO,444.07703,443.22541,0.85162,1049.64221,912.47803,137.16418,,49.97272
10/2002,TAMAULIPAS,24.752799999999997,21.70387,3.04893,607.2879399999999,35.4018,571.88614,,28.85797
10/2002,VERACRUZ DE IGNACIO DE LA LLAVE,57.03499,55.84644,1.18855,244.61308,69.22249,175.39059,,56.27172
11/2002,CAMPECHE,2518.63916,2518.63916,0.0,1403.403,1401.35966,2.04334,,30.41118
11/2002,CHIAPAS,41.35984,41.35984,0.0,618.88226,618.88226,0.0,,17.61523
11/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.06925,0.0,7.06925,,0.32142
11/2002,NUEVO LEÓN,3.43631,0.0,3.43631,407.86737,0.0,407.86737,,8.75234
11/2002,PUEBLA,2.0785899999999997,2.0785899999999997,0.0,9.28599,9.28599,0.0,,0.21613
11/2002,SAN LUIS POTOSÍ,0.68662,0.68662,0.0,0.04944,0.04944,0.0,,0.28966
11/2002,TABASCO,442.00864,441.15859,0.85005,1046.66785,913.03111,133.63673,,50.057089999999995
11/2002,TAMAULIPAS,25.06585,21.651880000000002,3.41397,604.11116,34.047579999999996,570.06358,,30.04299
11/2002,VERACRUZ DE IGNACIO DE LA LLAVE,53.63281,52.46651,1.1663,241.41288,67.84069,173.57218,,54.88264
12/2002,CAMPECHE,2708.83386,2708.83386,0.0,1477.47184,1477.47184,0.0,,29.432
12/2002,CHIAPAS,41.44836,41.44836,0.0,622.22762,622.22762,0.0,,18.34216
12/2002,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.71947,0.0,6.71947,,0.31878
12/2002,NUEVO LEÓN,3.14396,0.0,3.14396,435.45385,0.0,435.45385,,8.6174
12/2002,PUEBLA,2.12238,2.12238,0.0,8.24021,8.24021,0.0,,0.22195
12/2002,SAN LUIS POTOSÍ,0.63858,0.63858,0.0,0.04738,0.04738,0.0,,0.23001
12/2002,TABASCO,439.84471,439.06267,0.78204,1025.22674,898.26834,126.9584,,50.1563
12/2002,TAMAULIPAS,23.16824,19.98957,3.17867,607.97777,32.600880000000004,575.37689,,27.45712
12/2002,VERACRUZ DE IGNACIO DE LA LLAVE,55.62725,54.44008,1.18717,254.71875,69.17685,185.54189,,55.31838
01/2003,CAMPECHE,2758.15298,2758.15298,0.0,1497.69564,1496.05757,1.63807,,30.14498
01/2003,CHIAPAS,40.92651,40.92651,0.0,620.84073,620.84073,0.0,,18.48187
01/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.63557,0.0,6.63557,,0.30296
01/2003,NUEVO LEÓN,3.18072,0.0,3.18072,445.99846,0.0,445.99846,,8.674859999999999
01/2003,PUEBLA,2.11133,2.11133,0.0,7.29137,7.29137,0.0,,0.21297
01/2003,SAN LUIS POTOSÍ,0.6472,0.6472,0.0,0.04934,0.04934,0.0,,0.27083
01/2003,TABASCO,451.01049,450.24496999999997,0.76552,1012.05888,886.38685,125.67202999999999,,50.76309
01/2003,TAMAULIPAS,23.88294,20.51147,3.37147,602.16274,32.80811,569.3546299999999,,27.358620000000002
01/2003,VERACRUZ DE IGNACIO DE LA LLAVE,56.1684,54.94649,1.22191,251.89168,69.76991,182.12177,,55.81196
02/2003,CAMPECHE,2755.17344,2755.17344,0.0,1495.20592,1491.37733,3.82859,,31.014329999999998
02/2003,CHIAPAS,41.10856,41.10856,0.0,612.82744,612.82744,0.0,,18.44439
02/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.68839,0.0,6.68839,,0.30641
02/2003,NUEVO LEÓN,3.13097,0.0,3.13097,447.853,0.0,447.853,,8.8679
02/2003,PUEBLA,2.112,2.112,0.0,9.07103,9.07103,0.0,,0.21881
02/2003,SAN LUIS POTOSÍ,0.63259,0.63259,0.0,0.04236,0.04236,0.0,,0.36144
02/2003,TABASCO,448.3476,447.57779,0.76981,1019.10338,901.61114,117.49225,,51.010960000000004
02/2003,TAMAULIPAS,24.348570000000002,20.21611,4.13246,591.46295,33.14917,558.3137800000001,,30.19879
02/2003,VERACRUZ DE IGNACIO DE LA LLAVE,56.35095,55.14948,1.20147,252.54034,67.7673,184.77302,,56.40233
03/2003,CAMPECHE,2756.23057,2756.23057,0.0,1496.12685,1490.99134,5.13551,,30.97787
03/2003,CHIAPAS,39.97853,39.97853,0.0,598.92895,598.92895,0.0,,18.158820000000002
03/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.52987,0.0,6.52987,,0.31388
03/2003,NUEVO LEÓN,3.3301399999999997,0.0,3.3301399999999997,431.54528999999997,0.0,431.54528999999997,,9.08273
03/2003,PUEBLA,2.06422,2.06422,0.0,9.15235,9.15235,0.0,,0.21348
03/2003,SAN LUIS POTOSÍ,0.64399,0.64399,0.0,0.03718,0.03718,0.0,,0.45237
03/2003,TABASCO,441.66821,440.92693,0.7412799999999999,1023.2013400000001,899.75867,123.44269,,50.97617
03/2003,TAMAULIPAS,24.24434,19.88074,4.3636,623.55082,36.064569999999996,587.48625,,31.027620000000002
03/2003,VERACRUZ DE IGNACIO DE LA LLAVE,56.86751,55.69876,1.16875,246.20517999999998,68.57695,177.62822,,55.66798
04/2003,CAMPECHE,2728.61716,2728.61716,0.0,1481.47631,1475.44294,6.03337,,31.258
04/2003,CHIAPAS,38.41127,38.41127,0.0,590.0637800000001,590.0637800000001,0.0,,17.86833
04/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.69234,0.0,6.69234,,0.31317
04/2003,NUEVO LEÓN,3.38278,0.0,3.38278,427.77472,0.0,427.77472,,9.03219
04/2003,PUEBLA,2.08385,2.08385,0.0,10.55955,10.55955,0.0,,0.20959000000000003
04/2003,SAN LUIS POTOSÍ,0.65391,0.65391,0.0,0.03539,0.03539,0.0,,0.41503
04/2003,TABASCO,435.92681,435.24458,0.68223,1022.01243,889.18989,132.82255,,52.70607
04/2003,TAMAULIPAS,24.00195,19.58595,4.416,618.65468,35.16413,583.49055,,30.96282
04/2003,VERACRUZ DE IGNACIO DE LA LLAVE,56.69168,55.52664,1.16504,229.84834,66.43097,163.41738,,55.81834
05/2003,CAMPECHE,2758.71624,2758.71624,0.0,1513.9873200000002,1505.95502,8.0323,,29.67406
05/2003,CHIAPAS,37.72459,37.72459,0.0,583.85798,583.85798,0.0,,18.09328
05/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.79905,0.0,6.79905,,0.28394
05/2003,NUEVO LEÓN,3.33716,0.0,3.33716,411.96823,0.0,411.96823,,8.1999
05/2003,PUEBLA,2.09303,2.09303,0.0,11.260430000000001,11.260430000000001,0.0,,0.21408
05/2003,SAN LUIS POTOSÍ,0.65325,0.65325,0.0,0.03561,0.03561,0.0,,0.40531
05/2003,TABASCO,443.13084,442.52389999999997,0.60694,1025.8026,892.35407,133.44853,,52.9737
05/2003,TAMAULIPAS,25.00427,20.663330000000002,4.34094,629.7154,35.28575,594.42965,,30.530019999999997
05/2003,VERACRUZ DE IGNACIO DE LA LLAVE,56.59184,55.81533,0.77651,249.21729,63.99649,185.2208,,57.81276
06/2003,CAMPECHE,2839.6791,2839.6791,0.0,1530.79436,1523.16098,7.63338,,30.76047
06/2003,CHIAPAS,37.13121,37.13121,0.0,580.80155,580.80155,0.0,,18.18526
06/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.877199999999999,0.0,6.877199999999999,,0.29108
06/2003,NUEVO LEÓN,3.45212,0.0,3.45212,421.59326,0.0,421.59326,,8.19932
06/2003,PUEBLA,2.02734,2.02734,0.0,11.35055,11.35055,0.0,,0.22402
06/2003,SAN LUIS POTOSÍ,0.65082,0.65082,0.0,0.03667,0.03667,0.0,,0.43172
06/2003,TABASCO,438.92201,438.32481,0.5972,1042.0132,908.27287,133.74034,,53.82432
06/2003,TAMAULIPAS,25.71782,20.9332,4.78462,637.87844,36.90368,600.97476,,30.65332
06/2003,VERACRUZ DE IGNACIO DE LA LLAVE,56.43484,55.97574,0.4591,210.01941,65.14897,144.87044,,58.274010000000004
07/2003,CAMPECHE,2845.49377,2845.49377,0.0,1546.74044,1538.9662,7.77424,,37.46307
07/2003,CHIAPAS,36.06856,36.06856,0.0,574.05568,574.05568,0.0,,17.7354
07/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.81309,0.0,6.81309,,0.2753
07/2003,NUEVO LEÓN,3.39976,0.0,3.39976,425.50174999999996,0.0,425.50174999999996,,7.80326
07/2003,PUEBLA,2.00244,2.00244,0.0,11.59389,11.59389,0.0,,0.22054
07/2003,SAN LUIS POTOSÍ,0.6485,0.6485,0.0,0.03418,0.03418,0.0,,0.44185
07/2003,TABASCO,437.40008,436.59921,0.80087,1056.51665,920.98236,135.5343,,52.04237
07/2003,TAMAULIPAS,25.23978,20.55883,4.68095,646.34739,40.67201,605.67538,,29.94321
07/2003,VERACRUZ DE IGNACIO DE LA LLAVE,58.32614,57.10422,1.22192,291.72261,66.27141,225.45119,,58.38327
08/2003,CAMPECHE,2867.76049,2867.76049,0.0,1559.75984,1552.3727,7.38714,,41.60967
08/2003,CHIAPAS,36.27246,36.27246,0.0,571.77798,571.77798,0.0,,16.86276
08/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.592809999999999,0.0,6.592809999999999,,0.28132
08/2003,NUEVO LEÓN,3.0756200000000002,0.0,3.0756200000000002,414.62635,0.0,414.62635,,7.676550000000001
08/2003,PUEBLA,2.0664,2.0664,0.0,11.09337,11.09337,0.0,,0.22735
08/2003,SAN LUIS POTOSÍ,0.6706,0.6706,0.0,0.0333,0.0333,0.0,,0.42785
08/2003,TABASCO,440.45133,439.59071,0.86062,1061.15056,925.93759,135.21297,,53.95371
08/2003,TAMAULIPAS,24.59621,20.29374,4.30247,648.32524,39.527370000000005,608.79787,,30.509220000000003
08/2003,VERACRUZ DE IGNACIO DE LA LLAVE,58.73082,57.4856,1.24522,305.98088,67.5252,238.45568,,58.78704
09/2003,CAMPECHE,2866.66508,2866.66508,0.0,1549.3585799999998,1542.65854,6.70004,,45.29222
09/2003,CHIAPAS,36.89953,36.89953,0.0,559.66013,559.66013,0.0,,17.02292
09/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.69752,0.0,5.69752,,0.32769000000000004
09/2003,NUEVO LEÓN,3.1923999999999997,0.0,3.1923999999999997,411.66540000000003,0.0,411.66540000000003,,8.30071
09/2003,PUEBLA,2.56969,2.56969,0.0,11.61241,11.61241,0.0,,0.28916000000000003
09/2003,SAN LUIS POTOSÍ,0.68376,0.68376,0.0,0.03491,0.03491,0.0,,0.4613
09/2003,TABASCO,432.43369,431.57262,0.86107,1039.42436,904.10776,135.31659,,55.39233
09/2003,TAMAULIPAS,24.08778,19.54501,4.54277,657.81283,38.75407,619.05876,,32.212270000000004
09/2003,VERACRUZ DE IGNACIO DE LA LLAVE,58.916850000000004,57.68648,1.23037,298.04309,67.69086,230.35222,,59.14989
10/2003,CAMPECHE,2848.11703,2848.11703,0.0,1543.22766,1537.06634,6.16132,,46.607209999999995
10/2003,CHIAPAS,37.55944,37.55944,0.0,555.90862,555.90862,0.0,,18.25725
10/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,7.17364,0.0,7.17364,,0.39612
10/2003,NUEVO LEÓN,3.35215,0.0,3.35215,413.9313,0.0,413.9313,,7.10414
10/2003,PUEBLA,4.47349,4.47349,0.0,12.38998,12.38998,0.0,,0.50314
10/2003,SAN LUIS POTOSÍ,0.65707,0.65707,0.0,0.0416,0.0416,0.0,,0.43688
10/2003,TABASCO,428.93168,428.18086999999997,0.75081,1036.32703,901.2431799999999,135.08386,,56.1762
10/2003,TAMAULIPAS,24.06937,19.32944,4.73993,667.70823,39.19281,628.5154200000001,,33.55422
10/2003,VERACRUZ DE IGNACIO DE LA LLAVE,59.38138,58.17384,1.20754,299.63662,68.13086,231.50575,,59.46721
11/2003,CAMPECHE,2823.85229,2823.85229,0.0,1528.33292,1523.8329,4.50002,,47.36827
11/2003,CHIAPAS,36.335119999999996,36.335119999999996,0.0,541.6073,541.6073,0.0,,18.531
11/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.3005,0.0,6.3005,,0.35725
11/2003,NUEVO LEÓN,3.05571,0.0,3.05571,395.88334,0.0,395.88334,,6.4060999999999995
11/2003,PUEBLA,4.20651,4.20651,0.0,13.05819,13.05819,0.0,,0.35212000000000004
11/2003,SAN LUIS POTOSÍ,0.64275,0.64275,0.0,0.05221,0.05221,0.0,,0.41411
11/2003,TABASCO,436.11441,435.54874,0.56567,1051.91793,918.03018,133.88775,,59.099500000000006
11/2003,TAMAULIPAS,23.62288,19.25265,4.37023,642.34564,38.17875,604.16689,,33.2366
11/2003,VERACRUZ DE IGNACIO DE LA LLAVE,59.45085,58.297,1.15385,338.50957999999997,66.81907,271.6905,,58.136269999999996
12/2003,CAMPECHE,2890.7792,2890.7792,0.0,1558.7962300000002,1553.4091,5.38713,,46.349250000000005
12/2003,CHIAPAS,35.02222,35.02222,0.0,531.36696,531.36696,0.0,,19.72539
12/2003,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.84983,0.0,5.84983,,0.5848
12/2003,NUEVO LEÓN,3.2834600000000003,0.0,3.2834600000000003,400.41924,0.0,400.41924,,8.56761
12/2003,PUEBLA,4.63411,4.63411,0.0,12.34647,12.34647,0.0,,0.45780000000000004
12/2003,SAN LUIS POTOSÍ,0.62653,0.62653,0.0,0.05528,0.05528,0.0,,0.37312
12/2003,TABASCO,445.78991,445.19375,0.59616,1055.0996499999999,918.4968,136.60286,,60.77877
12/2003,TAMAULIPAS,23.92096,19.03298,4.88798,692.42141,37.30439,655.11702,,31.99486
12/2003,VERACRUZ DE IGNACIO DE LA LLAVE,58.84141,57.71235,1.12906,355.17892,67.03914999999999,288.13977,,59.728790000000004
01/2004,CAMPECHE,2849.92645,2849.92645,0.0,1556.8449500000002,1550.13523,6.70972,,46.17841
01/2004,CHIAPAS,34.11039,34.11039,0.0,524.80475,524.80475,0.0,,20.857129999999998
01/2004,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.85802,0.0,5.85802,,0.5889
01/2004,NUEVO LEÓN,3.19568,0.0,3.19568,413.72393000000005,0.0,413.72393000000005,,8.6451
01/2004,PUEBLA,6.23421,6.23421,0.0,12.4164,12.4164,0.0,,0.72492
01/2004,SAN LUIS POTOSÍ,0.64517,0.64517,0.0,0.051570000000000005,0.051570000000000005,0.0,,0.39776
01/2004,TABASCO,448.15561,447.53309,0.62252,1051.2931,909.6152000000001,141.6779,,63.31947
01/2004,TAMAULIPAS,24.11853,19.18468,4.93385,681.9402699999999,36.96654,644.9737299999999,,32.36835
01/2004,VERACRUZ DE IGNACIO DE LA LLAVE,59.00992,57.90126,1.10866,359.52365,69.07822,290.44542,,59.52021
02/2004,CAMPECHE,2779.84304,2779.84304,0.0,1524.49789,1518.0151,6.48279,,42.95638
