COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR UBICACIÓN,,,,,,,,,,
Datos de producción mensual cuenca y ubicación.,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
La serie de nitrógeno se comienza a reportar a partir de 2016.,,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad",,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.,,,,,,,,,,
,,,,,,,,,,
FECHA,CUENCA,UBICACION,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOCIADO_MMPCD,GAS_NO_ASOCIADO_MMPCD,NITROGENO_MMPCD,AGUA_MBD
09/1979,Tampico-Misantla,Aguas someras,32.3785,32.3785,0.0,119.07115,119.07115,0.0,0.0,0.0
09/1979,Tampico-Misantla,Terrestre,140.984901,140.984901,0.0,155.11519,155.11519,0.0,0.0,0.0
08/1979,Tampico-Misantla,Aguas someras,33.31109,33.31109,0.0,119.27486,119.27486,0.0,0.0,0.0
08/1979,Tampico-Misantla,Terrestre,141.54647,141.54647,0.0,152.78081,152.78081,0.0,0.0,0.0
07/1979,Tampico-Misantla,Aguas someras,35.37171,35.37171,0.0,124.18965,124.18965,0.0,0.0,0.0
07/1979,Tampico-Misantla,Terrestre,141.04374,141.04374,0.0,155.75365,155.75365,0.0,0.0,0.0
06/1979,Tampico-Misantla,Aguas someras,36.07193,36.07193,0.0,125.20437,125.20437,0.0,0.0,0.0
06/1979,Tampico-Misantla,Terrestre,138.70333,138.70333,0.0,144.19557,144.19557,0.0,0.0,0.0
05/1979,Tampico-Misantla,Aguas someras,36.41326,36.41326,0.0,123.27206,123.27206,0.0,0.0,0.0
05/1979,Tampico-Misantla,Terrestre,140.450589,140.450589,0.0,145.30154,145.30154,0.0,0.0,0.0
04/1979,Tampico-Misantla,Aguas someras,36.89611,36.89611,0.0,125.62461,125.62461,0.0,0.0,0.0
04/1979,Tampico-Misantla,Terrestre,139.266501,139.266501,0.0,144.5256,144.5256,0.0,0.0,0.0
03/1979,Tampico-Misantla,Aguas someras,37.81086,37.81086,0.0,121.66174,121.66174,0.0,0.0,0.0
03/1979,Tampico-Misantla,Terrestre,140.03494,140.03494,0.0,148.07858,148.07858,0.0,0.0,0.0
02/1979,Tampico-Misantla,Aguas someras,38.92776,38.92776,0.0,110.57253,110.57253,0.0,0.0,0.0
02/1979,Tampico-Misantla,Terrestre,146.4914,146.4914,0.0,145.61994,145.61994,0.0,0.0,0.0
01/1979,Tampico-Misantla,Aguas someras,40.2336,40.2336,0.0,115.88983,115.88983,0.0,0.0,0.0
01/1979,Tampico-Misantla,Terrestre,146.0921,146.0921,0.0,148.42417,148.42417,0.0,0.0,0.0
12/1978,Tampico-Misantla,Aguas someras,40.09545,40.09545,0.0,122.743198,122.743198,0.0,0.0,0.0
12/1978,Tampico-Misantla,Terrestre,146.308811,146.308811,0.0,148.355721,148.355721,0.0,0.0,0.0
11/1978,Tampico-Misantla,Aguas someras,40.68754,40.68754,0.0,115.750068,115.750068,0.0,0.0,0.0
11/1978,Tampico-Misantla,Terrestre,146.21645,146.21645,0.0,149.719877,149.719877,0.0,0.0,0.0
10/1978,Tampico-Misantla,Aguas someras,42.33109,42.33109,0.0,118.115496,118.115496,0.0,0.0,0.0
10/1978,Tampico-Misantla,Terrestre,147.32509,147.32509,0.0,155.761115,155.761115,0.0,0.0,0.0
09/1978,Tampico-Misantla,Aguas someras,42.43466,42.43466,0.0,119.138606,119.138606,0.0,0.0,0.0
09/1978,Tampico-Misantla,Terrestre,149.404471,149.404471,0.0,150.670395,150.670395,0.0,0.0,0.0
08/1978,Tampico-Misantla,Aguas someras,44.22416,44.22416,0.0,122.390746,122.390746,0.0,0.0,0.0
08/1978,Tampico-Misantla,Terrestre,149.557949,149.557949,0.0,143.128797,143.128797,0.0,0.0,0.0
07/1978,Tampico-Misantla,Aguas someras,44.1229,44.1229,0.0,112.487932,112.487932,0.0,0.0,0.0
07/1978,Tampico-Misantla,Terrestre,149.60667,149.60667,0.0,136.84573,136.84573,0.0,0.0,0.0
06/1978,Tampico-Misantla,Aguas someras,45.92795,45.92795,0.0,118.306746,118.306746,0.0,0.0,0.0
06/1978,Tampico-Misantla,Terrestre,148.260559,148.260559,0.0,135.767582,135.767582,0.0,0.0,0.0
05/1978,Tampico-Misantla,Aguas someras,44.48896,44.48896,0.0,111.479312,111.479312,0.0,0.0,0.0
05/1978,Tampico-Misantla,Terrestre,147.44242,147.44242,0.0,133.75842,133.75842,0.0,0.0,0.0
04/1978,Tampico-Misantla,Aguas someras,43.49658,43.49658,0.0,94.369591,94.369591,0.0,0.0,0.0
04/1978,Tampico-Misantla,Terrestre,145.3594,145.3594,0.0,137.501148,137.501148,0.0,0.0,0.0
03/1978,Tampico-Misantla,Aguas someras,44.17064,44.17064,0.0,82.394072,82.394072,0.0,0.0,0.0
03/1978,Tampico-Misantla,Terrestre,145.26122,145.26122,0.0,144.287507,144.287507,0.0,0.0,0.0
02/1978,Tampico-Misantla,Aguas someras,45.36033,45.36033,0.0,80.951034,80.951034,0.0,0.0,0.0
02/1978,Tampico-Misantla,Terrestre,146.093601,146.093601,0.0,147.15943,147.15943,0.0,0.0,0.0
01/1978,Tampico-Misantla,Aguas someras,46.81771,46.81771,0.0,81.340623,81.340623,0.0,0.0,0.0
01/1978,Tampico-Misantla,Terrestre,146.75639,146.75639,0.0,149.877289,149.877289,0.0,0.0,0.0
12/1977,Tampico-Misantla,Aguas someras,48.10936,48.10936,0.0,79.282563,79.282563,0.0,0.0,0.0
12/1977,Tampico-Misantla,Terrestre,146.91877,146.91877,0.0,157.071279,157.071279,0.0,0.0,0.0
11/1977,Tampico-Misantla,Aguas someras,48.79474,48.79474,0.0,74.725325,74.725325,0.0,0.0,0.0
11/1977,Tampico-Misantla,Terrestre,147.0679,147.0679,0.0,147.052782,147.052782,0.0,0.0,0.0
10/1977,Tampico-Misantla,Aguas someras,48.98807,48.98807,0.0,74.904398,74.904398,0.0,0.0,0.0
10/1977,Tampico-Misantla,Terrestre,145.403929,145.403929,0.0,144.262345,144.262345,0.0,0.0,0.0
09/1977,Tampico-Misantla,Aguas someras,49.33269,49.33269,0.0,65.525641,65.525641,0.0,0.0,0.0
09/1977,Tampico-Misantla,Terrestre,143.597149,143.597149,0.0,149.08933,149.08933,0.0,0.0,0.0
08/1977,Tampico-Misantla,Aguas someras,48.85649,48.85649,0.0,62.321074,62.321074,0.0,0.0,0.0
08/1977,Tampico-Misantla,Terrestre,143.1589,143.1589,0.0,152.274213,152.274213,0.0,0.0,0.0
07/1977,Tampico-Misantla,Aguas someras,46.90777,46.90777,0.0,58.433362,58.433362,0.0,0.0,0.0
07/1977,Tampico-Misantla,Terrestre,142.88608,142.88608,0.0,146.165273,146.165273,0.0,0.0,0.0
06/1977,Tampico-Misantla,Aguas someras,44.61477,44.61477,0.0,51.435982,51.435982,0.0,0.0,0.0
06/1977,Tampico-Misantla,Terrestre,142.445189,142.445189,0.0,147.425201,147.425201,0.0,0.0,0.0
05/1977,Tampico-Misantla,Aguas someras,42.15168,42.15168,0.0,46.968386,46.968386,0.0,0.0,0.0
05/1977,Tampico-Misantla,Terrestre,145.982409,145.982409,0.0,145.163112,145.163112,0.0,0.0,0.0
04/1977,Tampico-Misantla,Aguas someras,43.02826,43.02826,0.0,45.635865,45.635865,0.0,0.0,0.0
04/1977,Tampico-Misantla,Terrestre,146.88516,146.88516,0.0,142.145252,142.145252,0.0,0.0,0.0
03/1977,Tampico-Misantla,Aguas someras,41.67613,41.67613,0.0,44.975784,44.975784,0.0,0.0,0.0
03/1977,Tampico-Misantla,Terrestre,147.23505,147.23505,0.0,127.069554,127.069554,0.0,0.0,0.0
02/1977,Tampico-Misantla,Aguas someras,38.10458,38.10458,0.0,44.323797,44.323797,0.0,0.0,0.0
02/1977,Tampico-Misantla,Terrestre,147.162151,147.162151,0.0,125.413484,125.413484,0.0,0.0,0.0
01/1977,Tampico-Misantla,Aguas someras,38.02344,38.02344,0.0,41.555911,41.555911,0.0,0.0,0.0
01/1977,Tampico-Misantla,Terrestre,142.933539,142.933539,0.0,132.675854,132.675854,0.0,0.0,0.0
12/1976,Tampico-Misantla,Aguas someras,38.30974,38.30974,0.0,42.746212,34.300077,8.446135,0.0,0.0
12/1976,Tampico-Misantla,Terrestre,143.877649,143.877649,0.0,144.996508,142.262461,2.734047,0.0,0.0
11/1976,Tampico-Misantla,Aguas someras,39.64064,39.64064,0.0,44.654534,36.535641,8.118893,0.0,0.0
11/1976,Tampico-Misantla,Terrestre,146.06657,146.06657,0.0,148.983698,146.418206,2.565492,0.0,0.0
10/1976,Tampico-Misantla,Aguas someras,41.40833,41.40833,0.0,45.942889,39.236684,6.706205,0.0,0.0
10/1976,Tampico-Misantla,Terrestre,146.46423,146.46423,0.0,156.618418,153.672719,2.945699,0.0,0.0
09/1976,Tampico-Misantla,Aguas someras,41.5654,41.5654,0.0,45.478337,37.553479,7.924858,0.0,0.0
09/1976,Tampico-Misantla,Terrestre,150.86443,150.86443,0.0,159.55191,158.457524,1.094386,0.0,0.0
08/1976,Tampico-Misantla,Aguas someras,42.91446,42.91446,0.0,44.690138,37.163488,7.52665,0.0,0.0
08/1976,Tampico-Misantla,Terrestre,149.1888,149.1888,0.0,160.667006,159.885684,0.781322,0.0,0.0
07/1976,Tampico-Misantla,Aguas someras,43.27522,43.27522,0.0,45.281678,37.323708,7.95797,0.0,0.0
07/1976,Tampico-Misantla,Terrestre,148.152191,148.152191,0.0,162.068904,159.769777,2.299127,0.0,0.0
06/1976,Tampico-Misantla,Aguas someras,44.35848,44.35848,0.0,44.753349,36.603542,8.149807,0.0,0.0
06/1976,Tampico-Misantla,Terrestre,148.087861,148.087861,0.0,169.229785,162.864785,6.365,0.0,0.0
05/1976,Tampico-Misantla,Aguas someras,42.81733,42.81733,0.0,43.582341,35.199903,8.382438,0.0,0.0
05/1976,Tampico-Misantla,Terrestre,148.60764,148.60764,0.0,163.152923,158.488687,4.664236,0.0,0.0
04/1976,Tampico-Misantla,Aguas someras,43.68806,43.68806,0.0,41.943796,34.67498,7.268816,0.0,0.0
04/1976,Tampico-Misantla,Terrestre,149.958579,149.958579,0.0,159.039477,157.909661,1.129816,0.0,0.0
03/1976,Tampico-Misantla,Aguas someras,44.98473,44.98473,0.0,43.617513,36.10276,7.514753,0.0,0.0
03/1976,Tampico-Misantla,Terrestre,151.17717,151.17717,0.0,158.518333,157.832149,0.686184,0.0,0.0
02/1976,Tampico-Misantla,Aguas someras,44.5434,44.5434,0.0,43.058256,35.214606,7.84365,0.0,0.0
02/1976,Tampico-Misantla,Terrestre,150.7223,150.7223,0.0,157.020083,156.310086,0.709997,0.0,0.0
01/1976,Tampico-Misantla,Aguas someras,48.91645,48.91645,0.0,44.721651,37.004021,7.71763,0.0,0.0
01/1976,Tampico-Misantla,Terrestre,152.617849,152.617849,0.0,159.569268,159.569268,0.0,0.0,0.0
12/1975,Tampico-Misantla,Aguas someras,49.68954,49.68954,0.0,44.733538,44.733538,0.0,0.0,0.0
12/1975,Tampico-Misantla,Terrestre,153.39151,153.39151,0.0,157.554131,157.554131,0.0,0.0,0.0
11/1975,Tampico-Misantla,Aguas someras,52.87785,52.87785,0.0,43.746966,43.746966,0.0,0.0,0.0
11/1975,Tampico-Misantla,Terrestre,154.41801,154.41801,0.0,165.082664,165.082664,0.0,0.0,0.0
10/1975,Tampico-Misantla,Aguas someras,54.9384,54.9384,0.0,47.026928,47.026928,0.0,0.0,0.0
10/1975,Tampico-Misantla,Terrestre,154.125601,154.125601,0.0,159.006943,159.006943,0.0,0.0,0.0
09/1975,Tampico-Misantla,Aguas someras,54.1576,54.1576,0.0,48.20741,48.20741,0.0,0.0,0.0
09/1975,Tampico-Misantla,Terrestre,153.471301,153.471301,0.0,151.212498,151.212498,0.0,0.0,0.0
08/1975,Tampico-Misantla,Aguas someras,53.2512,53.2512,0.0,46.505411,46.505411,0.0,0.0,0.0
08/1975,Tampico-Misantla,Terrestre,157.224801,157.224801,0.0,158.298091,158.298091,0.0,0.0,0.0
07/1975,Tampico-Misantla,Aguas someras,52.7086,52.7086,0.0,47.222538,47.222538,0.0,0.0,0.0
07/1975,Tampico-Misantla,Terrestre,157.6196,157.6196,0.0,155.255563,155.255563,0.0,0.0,0.0
06/1975,Tampico-Misantla,Aguas someras,52.553,52.553,0.0,48.590703,48.590703,0.0,0.0,0.0
06/1975,Tampico-Misantla,Terrestre,157.903069,157.903069,0.0,150.687718,150.687718,0.0,0.0,0.0
05/1975,Tampico-Misantla,Aguas someras,53.0724,53.0724,0.0,49.370295,49.370295,0.0,0.0,0.0
05/1975,Tampico-Misantla,Terrestre,160.128079,160.128079,0.0,169.865319,169.865319,0.0,0.0,0.0
04/1975,Tampico-Misantla,Aguas someras,47.8968,47.8968,0.0,43.868436,43.868436,0.0,0.0,0.0
04/1975,Tampico-Misantla,Terrestre,161.616599,161.616599,0.0,186.358459,186.358459,0.0,0.0,0.0
03/1975,Tampico-Misantla,Aguas someras,45.6482,45.6482,0.0,45.194793,45.194793,0.0,0.0,0.0
03/1975,Tampico-Misantla,Terrestre,164.974199,164.974199,0.0,186.851498,186.851498,0.0,0.0,0.0
02/1975,Tampico-Misantla,Aguas someras,44.2616,44.2616,0.0,46.340845,46.340845,0.0,0.0,0.0
02/1975,Tampico-Misantla,Terrestre,163.36136,163.36136,0.0,173.092783,173.092783,0.0,0.0,0.0
01/1975,Tampico-Misantla,Aguas someras,46.9818,46.9818,0.0,48.407323,48.407323,0.0,0.0,0.0
01/1975,Tampico-Misantla,Terrestre,163.121669,163.121669,0.0,185.277447,185.277447,0.0,0.0,0.0
12/1974,Tampico-Misantla,Aguas someras,45.82276,45.82276,0.0,47.235726,47.235726,0.0,0.0,0.0
12/1974,Tampico-Misantla,Terrestre,162.400459,162.400459,0.0,191.184374,191.184374,0.0,0.0,0.0
11/1974,Tampico-Misantla,Aguas someras,46.02691,46.02691,0.0,46.757989,46.757989,0.0,0.0,0.0
11/1974,Tampico-Misantla,Terrestre,166.9541,166.9541,0.0,192.749536,192.749536,0.0,0.0,0.0
10/1974,Tampico-Misantla,Aguas someras,46.39873,46.39873,0.0,49.851272,49.851272,0.0,0.0,0.0
10/1974,Tampico-Misantla,Terrestre,165.790051,165.790051,0.0,191.206326,191.206326,0.0,0.0,0.0
09/1974,Tampico-Misantla,Aguas someras,45.75691,45.75691,0.0,47.527178,47.527178,0.0,0.0,0.0
09/1974,Tampico-Misantla,Terrestre,165.37426,165.37426,0.0,195.550059,195.550059,0.0,0.0,0.0
08/1974,Tampico-Misantla,Aguas someras,47.3692,47.3692,0.0,50.391222,50.391222,0.0,0.0,0.0
08/1974,Tampico-Misantla,Terrestre,166.071769,166.071769,0.0,200.417055,200.417055,0.0,0.0,0.0
07/1974,Tampico-Misantla,Aguas someras,45.84371,45.84371,0.0,52.581332,52.581332,0.0,0.0,0.0
07/1974,Tampico-Misantla,Terrestre,165.59682,165.59682,0.0,207.381907,207.381907,0.0,0.0,0.0
06/1974,Tampico-Misantla,Aguas someras,44.09688,44.09688,0.0,50.150903,50.150903,0.0,0.0,0.0
06/1974,Tampico-Misantla,Terrestre,167.354461,167.354461,0.0,213.7608,213.7608,0.0,0.0,0.0
05/1974,Tampico-Misantla,Aguas someras,42.15047,42.15047,0.0,48.245615,48.245615,0.0,0.0,0.0
05/1974,Tampico-Misantla,Terrestre,165.75111,165.75111,0.0,208.927697,208.927697,0.0,0.0,0.0
04/1974,Tampico-Misantla,Aguas someras,43.53286,43.53286,0.0,50.590195,50.590195,0.0,0.0,0.0
04/1974,Tampico-Misantla,Terrestre,162.75395,162.75395,0.0,213.647595,213.647595,0.0,0.0,0.0
03/1974,Tampico-Misantla,Aguas someras,41.27307,41.27307,0.0,47.847835,47.847835,0.0,0.0,0.0
03/1974,Tampico-Misantla,Terrestre,162.32608,162.32608,0.0,204.991955,204.991955,0.0,0.0,0.0
02/1974,Tampico-Misantla,Aguas someras,40.38701,40.38701,0.0,47.318719,47.318719,0.0,0.0,0.0
02/1974,Tampico-Misantla,Terrestre,163.894441,163.894441,0.0,211.124339,211.124339,0.0,0.0,0.0
01/1974,Tampico-Misantla,Aguas someras,39.4304,39.4304,0.0,47.335008,47.335008,0.0,0.0,0.0
01/1974,Tampico-Misantla,Terrestre,164.53322,164.53322,0.0,213.31528,213.31528,0.0,0.0,0.0
12/1973,Tampico-Misantla,Aguas someras,39.10543,39.10543,0.0,47.639843,47.639843,0.0,0.0,0.0
12/1973,Tampico-Misantla,Terrestre,164.319931,164.319931,0.0,214.274856,214.274856,0.0,0.0,0.0
11/1973,Tampico-Misantla,Aguas someras,39.98284,39.98284,0.0,48.441415,48.441415,0.0,0.0,0.0
11/1973,Tampico-Misantla,Terrestre,163.900391,163.900391,0.0,225.006543,225.006543,0.0,0.0,0.0
10/1973,Tampico-Misantla,Aguas someras,36.52589,36.52589,0.0,43.742847,43.742847,0.0,0.0,0.0
10/1973,Tampico-Misantla,Terrestre,164.919899,164.919899,0.0,228.241383,228.241383,0.0,0.0,0.0
09/1973,Tampico-Misantla,Aguas someras,36.6765,36.6765,0.0,43.593571,43.593571,0.0,0.0,0.0
09/1973,Tampico-Misantla,Terrestre,165.76366,165.76366,0.0,217.757702,217.757702,0.0,0.0,0.0
08/1973,Tampico-Misantla,Aguas someras,35.60052,35.60052,0.0,41.121542,41.121542,0.0,0.0,0.0
08/1973,Tampico-Misantla,Terrestre,167.11782,167.11782,0.0,226.037759,226.037759,0.0,0.0,0.0
07/1973,Tampico-Misantla,Aguas someras,30.73791,30.73791,0.0,33.81268,33.81268,0.0,0.0,0.0
07/1973,Tampico-Misantla,Terrestre,167.394781,167.394781,0.0,234.074551,234.074551,0.0,0.0,0.0
06/1973,Tampico-Misantla,Aguas someras,29.6513,29.6513,0.0,33.738247,33.738247,0.0,0.0,0.0
06/1973,Tampico-Misantla,Terrestre,164.771099,164.771099,0.0,223.588544,223.588544,0.0,0.0,0.0
05/1973,Tampico-Misantla,Aguas someras,30.39009,30.39009,0.0,33.64489,33.64489,0.0,0.0,0.0
05/1973,Tampico-Misantla,Terrestre,170.020449,170.020449,0.0,224.913958,224.913958,0.0,0.0,0.0
04/1973,Tampico-Misantla,Aguas someras,29.48147,29.48147,0.0,33.792149,33.792149,0.0,0.0,0.0
04/1973,Tampico-Misantla,Terrestre,172.215679,172.215679,0.0,234.809942,234.809942,0.0,0.0,0.0
03/1973,Tampico-Misantla,Aguas someras,30.93176,30.93176,0.0,36.254519,36.254519,0.0,0.0,0.0
03/1973,Tampico-Misantla,Terrestre,171.21083,171.21083,0.0,230.866269,230.866269,0.0,0.0,0.0
02/1973,Tampico-Misantla,Aguas someras,30.17598,30.17598,0.0,33.830269,33.830269,0.0,0.0,0.0
02/1973,Tampico-Misantla,Terrestre,171.565951,171.565951,0.0,218.422027,218.422027,0.0,0.0,0.0
01/1973,Tampico-Misantla,Aguas someras,28.07104,28.07104,0.0,31.296225,31.296225,0.0,0.0,0.0
01/1973,Tampico-Misantla,Terrestre,173.26803,173.26803,0.0,225.714427,225.714427,0.0,0.0,0.0
12/1972,Tampico-Misantla,Aguas someras,24.79534,24.79534,0.0,28.91056,28.91056,0.0,0.0,0.0
12/1972,Tampico-Misantla,Terrestre,173.361369,173.361369,0.0,240.344921,240.344921,0.0,0.0,0.0
11/1972,Tampico-Misantla,Aguas someras,25.42019,25.42019,0.0,31.411563,31.411563,0.0,0.0,0.0
11/1972,Tampico-Misantla,Terrestre,173.923521,173.923521,0.0,240.035534,240.035534,0.0,0.0,0.0
10/1972,Tampico-Misantla,Aguas someras,24.79504,24.79504,0.0,28.892549,28.892549,0.0,0.0,0.0
10/1972,Tampico-Misantla,Terrestre,173.491731,173.491731,0.0,246.37198,246.37198,0.0,0.0,0.0
09/1972,Tampico-Misantla,Aguas someras,27.42807,27.42807,0.0,30.99764,30.99764,0.0,0.0,0.0
09/1972,Tampico-Misantla,Terrestre,174.470629,174.470629,0.0,264.382683,264.382683,0.0,0.0,0.0
08/1972,Tampico-Misantla,Aguas someras,28.53955,28.53955,0.0,34.460181,34.460181,0.0,0.0,0.0
08/1972,Tampico-Misantla,Terrestre,173.67422,173.67422,0.0,262.013217,262.013217,0.0,0.0,0.0
07/1972,Tampico-Misantla,Aguas someras,29.60221,29.60221,0.0,35.044315,35.044315,0.0,0.0,0.0
07/1972,Tampico-Misantla,Terrestre,174.230541,174.230541,0.0,251.603717,251.603717,0.0,0.0,0.0
06/1972,Tampico-Misantla,Aguas someras,29.02387,29.02387,0.0,35.118048,35.118048,0.0,0.0,0.0
06/1972,Tampico-Misantla,Terrestre,175.05622,175.05622,0.0,243.086978,243.086978,0.0,0.0,0.0
05/1972,Tampico-Misantla,Aguas someras,32.11765,32.11765,0.0,39.735177,39.735177,0.0,0.0,0.0
05/1972,Tampico-Misantla,Terrestre,175.512149,175.512149,0.0,250.37324,250.37324,0.0,0.0,0.0
04/1972,Tampico-Misantla,Aguas someras,32.69039,32.69039,0.0,34.067132,34.067132,0.0,0.0,0.0
04/1972,Tampico-Misantla,Terrestre,177.747379,177.747379,0.0,250.764806,250.764806,0.0,0.0,0.0
03/1972,Tampico-Misantla,Aguas someras,32.50534,32.50534,0.0,35.184656,35.184656,0.0,0.0,0.0
03/1972,Tampico-Misantla,Terrestre,178.62286,178.62286,0.0,244.34214,244.34214,0.0,0.0,0.0
02/1972,Tampico-Misantla,Aguas someras,33.01699,33.01699,0.0,38.812673,38.812673,0.0,0.0,0.0
02/1972,Tampico-Misantla,Terrestre,177.79065,177.79065,0.0,248.968509,248.968509,0.0,0.0,0.0
01/1972,Tampico-Misantla,Aguas someras,31.47744,31.47744,0.0,35.688642,35.688642,0.0,0.0,0.0
01/1972,Tampico-Misantla,Terrestre,177.59979,177.59979,0.0,244.979968,244.979968,0.0,0.0,0.0
12/1971,Tampico-Misantla,Aguas someras,30.888,30.888,0.0,38.401138,38.401138,0.0,0.0,0.0
12/1971,Tampico-Misantla,Terrestre,178.524,178.524,0.0,257.512147,257.512147,0.0,0.0,0.0
11/1971,Tampico-Misantla,Aguas someras,26.662,26.662,0.0,33.477236,33.477236,0.0,0.0,0.0
11/1971,Tampico-Misantla,Terrestre,177.003,177.003,0.0,257.863607,257.863607,0.0,0.0,0.0
10/1971,Tampico-Misantla,Aguas someras,27.504,27.504,0.0,39.115349,39.115349,0.0,0.0,0.0
10/1971,Tampico-Misantla,Terrestre,174.990999,174.990999,0.0,266.30018,266.30018,0.0,0.0,0.0
09/1971,Tampico-Misantla,Aguas someras,31.288,31.288,0.0,58.037659,58.037659,0.0,0.0,0.0
09/1971,Tampico-Misantla,Terrestre,175.119,175.119,0.0,271.899857,271.899857,0.0,0.0,0.0
08/1971,Tampico-Misantla,Aguas someras,33.47,33.47,0.0,65.173892,65.173892,0.0,0.0,0.0
08/1971,Tampico-Misantla,Terrestre,177.783001,177.783001,0.0,281.849211,281.849211,0.0,0.0,0.0
07/1971,Tampico-Misantla,Aguas someras,35.901,35.901,0.0,58.934339,58.934339,0.0,0.0,0.0
07/1971,Tampico-Misantla,Terrestre,177.864999,177.864999,0.0,299.300095,299.300095,0.0,0.0,0.0
06/1971,Tampico-Misantla,Aguas someras,32.413,32.413,0.0,49.180663,49.180663,0.0,0.0,0.0
06/1971,Tampico-Misantla,Terrestre,179.836,179.836,0.0,282.446631,282.446631,0.0,0.0,0.0
05/1971,Tampico-Misantla,Aguas someras,32.133,32.133,0.0,56.370016,56.370016,0.0,0.0,0.0
05/1971,Tampico-Misantla,Terrestre,179.272,179.272,0.0,267.862519,267.862519,0.0,0.0,0.0
04/1971,Tampico-Misantla,Aguas someras,27.406,27.406,0.0,63.23088,63.23088,0.0,0.0,0.0
04/1971,Tampico-Misantla,Terrestre,178.869,178.869,0.0,256.699802,256.699802,0.0,0.0,0.0
03/1971,Tampico-Misantla,Aguas someras,30.874,30.874,0.0,75.163573,75.163573,0.0,0.0,0.0
03/1971,Tampico-Misantla,Terrestre,181.899999,181.899999,0.0,275.614404,275.614404,0.0,0.0,0.0
02/1971,Tampico-Misantla,Aguas someras,31.662,31.662,0.0,74.239219,74.239219,0.0,0.0,0.0
02/1971,Tampico-Misantla,Terrestre,184.617,184.617,0.0,291.519128,291.519128,0.0,0.0,0.0
01/1971,Tampico-Misantla,Aguas someras,32.144,32.144,0.0,73.657561,73.657561,0.0,0.0,0.0
01/1971,Tampico-Misantla,Terrestre,185.235001,185.235001,0.0,285.625633,285.625633,0.0,0.0,0.0
12/1970,Tampico-Misantla,Aguas someras,34.999,34.999,0.0,88.418168,88.418168,0.0,0.0,0.0
12/1970,Tampico-Misantla,Terrestre,190.088001,190.088001,0.0,288.735759,288.735759,0.0,0.0,0.0
11/1970,Tampico-Misantla,Aguas someras,41.201,41.201,0.0,98.808838,98.808838,0.0,0.0,0.0
11/1970,Tampico-Misantla,Terrestre,188.098999,188.098999,0.0,284.21203,284.21203,0.0,0.0,0.0
10/1970,Tampico-Misantla,Aguas someras,41.579,41.579,0.0,97.401313,97.401313,0.0,0.0,0.0
10/1970,Tampico-Misantla,Terrestre,188.521001,188.521001,0.0,290.75114,290.75114,0.0,0.0,0.0
09/1970,Tampico-Misantla,Aguas someras,38.079,38.079,0.0,97.060679,97.060679,0.0,0.0,0.0
09/1970,Tampico-Misantla,Terrestre,188.647,188.647,0.0,303.390384,303.390384,0.0,0.0,0.0
08/1970,Tampico-Misantla,Aguas someras,38.593,38.593,0.0,102.786796,102.786796,0.0,0.0,0.0
08/1970,Tampico-Misantla,Terrestre,192.025,192.025,0.0,310.313165,310.313165,0.0,0.0,0.0
07/1970,Tampico-Misantla,Aguas someras,37.805,37.805,0.0,102.23108,102.23108,0.0,0.0,0.0
07/1970,Tampico-Misantla,Terrestre,194.01,194.01,0.0,306.084285,306.084285,0.0,0.0,0.0
06/1970,Tampico-Misantla,Aguas someras,39.658,39.658,0.0,104.21225,104.21225,0.0,0.0,0.0
06/1970,Tampico-Misantla,Terrestre,192.717,192.717,0.0,303.347309,303.347309,0.0,0.0,0.0
05/1970,Tampico-Misantla,Aguas someras,35.107,35.107,0.0,76.157158,76.157158,0.0,0.0,0.0
05/1970,Tampico-Misantla,Terrestre,191.921,191.921,0.0,306.279563,306.279563,0.0,0.0,0.0
04/1970,Tampico-Misantla,Aguas someras,36.545,36.545,0.0,74.189252,74.189252,0.0,0.0,0.0
04/1970,Tampico-Misantla,Terrestre,193.104,193.104,0.0,311.451318,311.451318,0.0,0.0,0.0
03/1970,Tampico-Misantla,Aguas someras,35.562,35.562,0.0,76.769594,76.769594,0.0,0.0,0.0
03/1970,Tampico-Misantla,Terrestre,190.856999,190.856999,0.0,303.795608,303.795608,0.0,0.0,0.0
02/1970,Tampico-Misantla,Aguas someras,35.463,35.463,0.0,71.136773,71.136773,0.0,0.0,0.0
02/1970,Tampico-Misantla,Terrestre,194.542,194.542,0.0,296.361114,296.361114,0.0,0.0,0.0
01/1970,Tampico-Misantla,Aguas someras,35.513,35.513,0.0,64.2443,64.2443,0.0,0.0,0.0
01/1970,Tampico-Misantla,Terrestre,194.98,194.98,0.0,296.052569,296.052569,0.0,0.0,0.0
12/1969,Tampico-Misantla,Aguas someras,35.641,35.641,0.0,65.9424,65.9424,0.0,0.0,0.0
