COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,,,
PRODUCCION POR ASIGNACION,,,,,,,,,,,,
Produccion mensual,,,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,,,
El nombre de la asignación corresponde a la última.,,,,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad",,,,,,,,,,,,
con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.,,,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,,,
Para información geográfica de las asignaciones visite https://mapa.hidrocarburos.gob.mx,,,,,,,,,,,,
,,,,,,,,,,,,
FECHA,ASIGNACION,NOMBRE,UBICACION,CUENCA,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,NITROGENO_MMPCD,AGUA_MBD
01/2021,AE-0060,AE-0060-5M - Mezcalapa - 10,Terrestre,Cuencas del Sureste,0.337710161,0.0,0.337710161,3.342877874,0.0,3.342877874,0.025405,0.210418395
01/2021,A-0399,A-0399-M - Monclova,Terrestre,Sabinas,0.0,0.0,0.0,3.790237525,0.0,3.790237525,0.047376,0.003428955
01/2021,A-0401,A-0401-M - Pirineo,Terrestre,Sabinas,0.0,0.0,0.0,1.476345003,0.0,1.476345003,0.001328,0.128196269
01/2021,A-0390,AE-0390-M - Arenque,Aguas someras,Tampico-Misantla,3.935318056,3.935318056,0.0,16.701312915,16.701312915,0.0,0.080866,2.511487509
01/2021,A-0002,A-0002-M - Campo Acuatempa,Terrestre,Tampico-Misantla,0.267186699,0.267186699,0.0,0.21013248,0.21013248,0.0,0.002769,0.476142085
01/2021,A-0004,A-0004-3M - Campo Agua Fría,Terrestre,Tampico-Misantla,4.645090525,4.645090525,0.0,16.759471776,16.759471776,0.0,0.000137,1.787041919
01/2021,A-0006,A-0006-M - Campo Aguacate,Terrestre,Tampico-Misantla,0.351629015,0.351629015,0.0,0.114750787,0.114750787,0.0,0.000477,0.579354829
01/2021,A-0007,A-0007-M - Campo Ahuatepec,Terrestre,Tampico-Misantla,0.005701023,0.005701023,0.0,0.009371855,0.009371855,0.0,0.00017,0.000658116
01/2021,A-0010,A-0010-M - Campo Álamo San Isidro,Terrestre,Tampico-Misantla,0.10289016,0.10289016,0.0,0.191286282,0.191286282,0.0,0.001228,0.125718641
01/2021,A-0074,A-0074-M - Campo Cerro del Carbón,Terrestre,Tampico-Misantla,0.067433308,0.067433308,0.0,0.10715761,0.10715761,0.0,0.000826,0.041958756
01/2021,A-0084,A-0084-M - Campo Chichimantla,Terrestre,Tampico-Misantla,0.090951452,0.090951452,0.0,0.041567407,0.041567407,0.0,0.000345,0.127110419
01/2021,A-0094,A-0094-3M - Campo Coapechaca,Terrestre,Tampico-Misantla,4.346901284,4.346901284,0.0,11.447802041,11.447802041,0.0,0.098696,2.542110962
01/2021,A-0100,A-0100-M - Campo Copal,Terrestre,Tampico-Misantla,0.258370388,0.258370388,0.0,0.143566696,0.143566696,0.0,0.000473,0.358166733
01/2021,A-0107,A-0107-3M - Campo Coyula,Terrestre,Tampico-Misantla,1.906912622,1.906912622,0.0,5.922957363,5.922957363,0.0,0.023898,0.45870099
01/2021,A-0132,A-0132-M - Campo Ezequiel Ordóñez,Terrestre,Tampico-Misantla,0.215811049,0.215811049,0.0,0.49574693,0.49574693,0.0,0.003105,0.840389988
01/2021,A-0138,A-0138-M - Campo Gallo,Terrestre,Tampico-Misantla,0.004824882,0.004824882,0.0,0.005661235,0.005661235,0.0,0.000103,0.001161291
01/2021,A-0152,A-0152-M - Campo Horcón,Terrestre,Tampico-Misantla,0.044602276,0.044602276,0.0,0.08195735,0.08195735,0.0,0.000494,0.120256831
01/2021,A-0165,A-0165-M - Campo Jiliapa,Terrestre,Tampico-Misantla,0.63057694,0.63057694,0.0,0.730820204,0.730820204,0.0,0.003815,0.596761945
01/2021,A-0215,A-0215-M - Campo Mesa Cerrada,Terrestre,Tampico-Misantla,0.071767172,0.071767172,0.0,0.037969138,0.037969138,0.0,0.002576,0.087004916
01/2021,A-0217,A-0217-M - Campo Miquetla,Terrestre,Tampico-Misantla,0.019933205,0.019933205,0.0,0.010468092,0.010468092,0.0,0.000115,0.017001329
01/2021,A-0227,A-0227-M - Campo Moralillo,Terrestre,Tampico-Misantla,0.382559061,0.382559061,0.0,0.305122442,0.305122442,0.0,0.002156,0.416677397
01/2021,A-0228,A-0228-M - Campo Mozutla,Terrestre,Tampico-Misantla,0.051834715,0.051834715,0.0,0.142532741,0.142532741,0.0,0.010325,0.095559874
01/2021,A-0229,A-0229-M - Campo Muro,Terrestre,Tampico-Misantla,0.123416662,0.123416662,0.0,0.25622033,0.25622033,0.0,0.001705,0.054220151
01/2021,A-0239,A-0239-M - Campo Nuevo Progreso,Terrestre,Tampico-Misantla,0.248262496,0.248262496,0.0,0.186342751,0.186342751,0.0,0.00174,0.134496953
01/2021,A-0243,A-0243-M - Campo Ocotepec,Terrestre,Tampico-Misantla,0.168973452,0.168973452,0.0,0.283143248,0.283143248,0.0,0.002471,0.324031622
01/2021,A-0255,A-0255-M - Campo Palo Blanco,Terrestre,Tampico-Misantla,0.048922609,0.048922609,0.0,0.040082947,0.040082947,0.0,0.000409,0.020367303
01/2021,A-0262,A-0262-M - Campo Papantla,Terrestre,Tampico-Misantla,0.140324913,0.140324913,0.0,0.087027661,0.087027661,0.0,0.00101,0.253108094
01/2021,A-0280,A-0280-3M - Campo Poza Rica,Terrestre,Tampico-Misantla,7.473987998,7.473987998,0.0,6.87212181,6.87212181,0.0,0.040069,14.360138875
01/2021,A-0286,A-0286-M - Campo Rancho Nuevo,Terrestre,Tampico-Misantla,0.485917222,0.485917222,0.0,0.193202021,0.193202021,0.0,0.000853,0.311967747
01/2021,A-0298,A-0298-M - Campo San Diego Chiconcillo,Terrestre,Tampico-Misantla,0.032903061,0.032903061,0.0,0.029859138,0.029859138,0.0,0.000132,0.017000002
01/2021,A-0301,A-0301-M - Campo Santa Águeda,Terrestre,Tampico-Misantla,1.160224869,1.160224869,0.0,0.885223683,0.885223683,0.0,0.009739,1.787589376
01/2021,A-0315,A-0315-M - Campo Solís Tierra Amarilla,Terrestre,Tampico-Misantla,0.295395411,0.295395411,0.0,0.145811252,0.145811252,0.0,0.003201,0.4143871
01/2021,A-0319,A-0319-M - Campo Sur Chinampa Norte de Amatlán,Terrestre,Tampico-Misantla,0.771897822,0.771897822,0.0,0.375472823,0.375472823,0.0,0.005358,0.27638709
01/2021,A-0320,A-0320-M - Campo Sur de Amatlán,Terrestre,Tampico-Misantla,0.069571468,0.069571468,0.0,0.031282532,0.031282532,0.0,0.000622,0.031032261
01/2021,A-0323,A-0323-M - Campo Tamaulipas Constituciones,Terrestre,Tampico-Misantla,7.216195528,7.216195528,0.0,15.4532042,15.4532042,0.0,0.127349,5.888070136
01/2021,A-0330,A-0330-M - Campo Tepetate Norte Chinampa,Terrestre,Tampico-Misantla,0.184286048,0.184286048,0.0,0.09715726,0.09715726,0.0,0.001068,0.191290302
01/2021,A-0336,A-0336-M - Campo Tihuatlán,Terrestre,Tampico-Misantla,0.025328779,0.025328779,0.0,0.013054376,0.013054376,0.0,0.000114,0.015107044
01/2021,A-0347,A-0347-M - Campo Toteco Cerro Azul,Terrestre,Tampico-Misantla,1.503628181,1.503628181,0.0,1.052811397,1.052811397,0.0,0.010356,0.837709664
01/2021,A-0349,A-0349-M - Campo Tres Hermanos,Terrestre,Tampico-Misantla,1.122741176,1.122741176,0.0,4.675308831,4.675308831,0.0,0.039854,1.0816129
01/2021,A-0376,A-0376-M - Campo Zacamixtle,Terrestre,Tampico-Misantla,0.200878596,0.200878596,0.0,0.066411973,0.066411973,0.0,0.001201,0.144645171
01/2021,A-0381,AE-0381-4M - Pitepec,Terrestre,Tampico-Misantla,0.86306804,0.86306804,0.0,0.914480207,0.914480207,0.0,0.016552,0.062847724
01/2021,A-0382,AE-0382-4M - Amatitlán,Terrestre,Tampico-Misantla,0.008516157,0.008516157,0.0,0.02128523,0.02128523,0.0,0.000135,0.000847701
01/2021,A-0385,AE-0385-4M - Soledad,Terrestre,Tampico-Misantla,1.454250724,1.454250724,0.0,6.308068253,6.308068253,0.0,0.073698,0.262937441
01/2021,A-0386,AE-0386-4M - Miahuapán,Terrestre,Tampico-Misantla,0.915704481,0.915704481,0.0,1.059172115,1.059172115,0.0,0.014415,0.131045182
01/2021,A-0387,AE-0387-3M - Humapa,Terrestre,Tampico-Misantla,0.21692828,0.21692828,0.0,0.517625259,0.517625259,0.0,0.015572,0.033543838
01/2021,A-0389,AE-0389-M - Altamira,Terrestre,Tampico-Misantla,0.43184957,0.43184957,0.0,0.093971148,0.093971148,0.0,0.000476,0.348337281
01/2021,A-0392,AE-0392-M - Pánuco,Terrestre,Tampico-Misantla,1.144149057,1.144149057,0.0,5.420678754,5.420678754,0.0,0.02118,0.493631714
01/2021,A-0393,A-0393-M - San Andrés,Terrestre,Tampico-Misantla,0.388404845,0.388404845,0.0,0.579315265,0.579315265,0.0,0.004039,0.975911099
01/2021,A-0394,A-0394-M - Tierra Blanca,Terrestre,Tampico-Misantla,1.134476404,1.134476404,0.0,0.633544567,0.633544567,0.0,0.166745,0.850224794
01/2021,AE-0122,AE-0122-M - TAMPICO MISANTLA,Terrestre,Tampico-Misantla,0.107388418,0.107388418,0.0,0.986808685,0.986808685,0.0,0.003054,0.028402534
01/2021,AR-0005,AR-0005-2M - Campo Agua Nacida,Terrestre,Tampico-Misantla,0.421520186,0.421520186,0.0,0.525171735,0.525171735,0.0,0.0,0.207573439
01/2021,AR-0106,AR-0106-2M - Campo Coyotes,Terrestre,Tampico-Misantla,0.438942384,0.438942384,0.0,0.56988256,0.56988256,0.0,0.004891,0.166276847
01/2021,AR-0416,AR-0416-2M - Campo Coyol,Terrestre,Tampico-Misantla,0.044988948,0.044988948,0.0,0.116414628,0.116414628,0.0,0.000984,0.055182584
01/2021,AR-0420,AR-0420-3M - Campo Furbero,Terrestre,Tampico-Misantla,1.021463798,1.021463798,0.0,3.324205154,3.324205154,0.0,0.008166,0.294819322
01/2021,AR-0426,AR-0426-3M - Campo Humapa,Terrestre,Tampico-Misantla,0.389634408,0.389634408,0.0,0.641914889,0.641914889,0.0,0.007135,0.04383528
01/2021,AR-0449,AR-0449-M - Campo Presidente Alemán,Terrestre,Tampico-Misantla,1.456293066,1.456293066,0.0,3.204528339,3.204528339,0.0,0.010456,0.214323072
01/2021,AR-0450,AR-0450-M - Campo Presidente Alemán PR,Terrestre,Tampico-Misantla,0.084209444,0.084209444,0.0,0.127253974,0.127253974,0.0,0.001287,0.015836206
01/2021,AR-0451,AR-0451-2M - Campo Remolino,Terrestre,Tampico-Misantla,2.045274141,2.045274141,0.0,2.312628047,2.312628047,0.0,0.004109,1.305254775
01/2021,AR-0502,AR-0502-M - Campo Pital y Mozutla,Terrestre,Tampico-Misantla,0.02045741,0.02045741,0.0,0.006952213,0.006952213,0.0,4.3e-05,0.067430247
01/2021,A-0016,A-0016-M - Campo Angostura,Terrestre,Veracruz,0.365705643,0.365705643,0.0,0.085680993,0.085680993,0.0,0.000788,0.523
01/2021,A-0018,A-0018-M - Campo Apértura,Terrestre,Veracruz,0.0,0.0,0.0,2.250674826,0.0,2.250674826,0.004501,0.092
01/2021,A-0045,A-0045-M - Campo Bedel,Terrestre,Veracruz,5.287668396,5.287668396,0.0,3.780002731,3.780002731,0.0,0.013986,0.191032258
01/2021,A-0071,A-0071-M - Campo Cauchy,Terrestre,Veracruz,0.0,0.0,0.0,17.460210794,0.0,17.460210794,0.064602,1.004612903
01/2021,A-0101,A-0101-M - Campo Cópite,Terrestre,Veracruz,0.0,0.0,0.0,2.715645914,0.0,2.715645914,0.024983,0.032999999
01/2021,A-0122,A-0122-M - Campo Eltreinta,Terrestre,Veracruz,4.875917007,4.875917007,0.0,9.321945988,9.321945988,0.0,0.034491,1.589129032
01/2021,A-0140,A-0140-M - Campo Gasífero,Terrestre,Veracruz,4.51643824,4.51643824,0.0,62.124947231,19.521637685,42.603309545,0.229862,0.228999999
01/2021,A-0193,A-0193-M - Campo Lizamba,Terrestre,Veracruz,0.0,0.0,0.0,4.140835036,0.0,4.140835036,0.008281,0.647
01/2021,A-0208,A-0208-M - Campo Mata Pionche,Terrestre,Veracruz,0.0,0.0,0.0,3.805386162,0.0,3.805386162,0.035009,0.128
01/2021,A-0211,A-0211-M - Campo Mecayucan,Terrestre,Veracruz,0.0,0.0,0.0,3.137506469,0.0,3.137506469,0.028865,0.142999999
01/2021,A-0218,A-0218-M - Campo Miralejos,Terrestre,Veracruz,0.0,0.0,0.0,0.298946292,0.0,0.298946292,0.00275,0.024
01/2021,A-0241,A-0241-M - Campo Obertura,Terrestre,Veracruz,0.0,0.0,0.0,0.285253853,0.0,0.285253853,0.00057,0.009290322
01/2021,A-0261,A-0261-M - Campo Papán,Terrestre,Veracruz,0.0,0.0,0.0,10.336933778,0.0,10.336933778,0.020673,0.413
01/2021,A-0269,A-0269-M - Campo Perdiz,Terrestre,Veracruz,0.464501122,0.464501122,0.0,0.518025318,0.518025318,0.0,0.001036,3.113999999
01/2021,A-0285,A-0285-M - Campo Rabel,Terrestre,Veracruz,0.0,0.0,0.0,0.615683225,0.0,0.615683225,0.002278,0.108
01/2021,A-0290,A-0290-M - Campo Rincón Pacheco,Terrestre,Veracruz,0.0,0.0,0.0,0.418588347,0.0,0.418588347,0.000837,0.003
01/2021,A-0299,A-0299-M - Campo San Pablo,Terrestre,Veracruz,0.0,0.0,0.0,0.770048798,0.0,0.770048798,0.00154,0.015999999
01/2021,AE-0032,AE-0032-4M - Joachín - 02,Terrestre,Veracruz,23.26105473,0.0,23.26105473,196.517158576,0.0,196.517158576,0.393034,0.140999999
02/2021,A-0019,A-0019-M - Campo Árabe,Terrestre,Burgos,0.0,0.0,0.0,1.623740769,0.0,1.623740769,0.004058,0.026200957
02/2021,A-0022,A-0022-M - Campo Arcabúz,Terrestre,Burgos,0.0,0.0,0.0,20.113539342,0.0,20.113539342,0.034192,0.217166021
02/2021,A-0023,A-0023-M - Campo Arcos,Terrestre,Burgos,0.0,0.0,0.0,19.365655973,0.0,19.365655973,0.023238,0.288347167
02/2021,A-0041,A-0041-M - Campo Barunda,Terrestre,Burgos,0.0,0.0,0.0,0.329060285,0.0,0.329060285,0.000263,0.004570555
02/2021,A-0044,A-0044-M - Campo Bayo,Terrestre,Burgos,0.0,0.0,0.0,0.638711256,0.0,0.638711256,0.005089,0.001174101
02/2021,A-0054,A-0054-M - Campo Cabeza,Terrestre,Burgos,0.0,0.0,0.0,3.07210337,0.0,3.07210337,0.004915,0.024135406
02/2021,A-0060,A-0060-M - Campo Cañón,Terrestre,Burgos,0.0,0.0,0.0,3.333457121,0.0,3.333457121,0.004998,0.302374515
02/2021,A-0072,A-0072-M - Campo Caudaloso,Terrestre,Burgos,0.0,0.0,0.0,2.076020262,0.0,2.076020262,0.002075,0.034787086
02/2021,A-0081,A-0081-M - Campo Chapul,Terrestre,Burgos,0.0,0.0,0.0,6.068708408,0.0,6.068708408,0.026094,0.094360478
02/2021,A-0098,A-0098-M - Campo Comitas,Terrestre,Burgos,0.0,0.0,0.0,16.754925633,0.0,16.754925633,0.066517,0.531132021
02/2021,A-0109,A-0109-M - Campo Cuatro Milpas,Terrestre,Burgos,0.0,0.0,0.0,8.479526294,0.0,8.479526294,0.012719,0.252908368
02/2021,A-0110,A-0110-M - Campo Cucaña,Terrestre,Burgos,0.0,0.0,0.0,0.457624321,0.0,0.457624321,0.000457,0.000293473
02/2021,A-0111,A-0111-M - Campo Cuervito,Terrestre,Burgos,0.0,0.0,0.0,0.508938642,0.0,0.508938642,0.000407,0.001327802
02/2021,A-0112,A-0112-M - Campo Cuitláhuac,Terrestre,Burgos,0.0,0.0,0.0,49.028973984,0.0,49.028973984,0.063737,2.077560701
02/2021,A-0113,A-0113-M - Campo Culebra,Terrestre,Burgos,0.0,0.0,0.0,47.773468615,0.0,47.773468615,0.115611,0.487794437
02/2021,A-0116,A-0116-M - Campo Dragón,Terrestre,Burgos,0.0,0.0,0.0,1.046393797,0.0,1.046393797,0.001255,0.019802673
02/2021,A-0117,A-0117-M - Campo Dulce,Terrestre,Burgos,0.0,0.0,0.0,2.386570527,0.0,2.386570527,0.002147,0.145352013
02/2021,A-0124,A-0124-M - Campo Emú,Terrestre,Burgos,0.0,0.0,0.0,3.854305178,0.0,3.854305178,0.006552,0.0
02/2021,A-0126,A-0126-M - Campo Enlace,Terrestre,Burgos,0.0,0.0,0.0,3.32602678,0.0,3.32602678,0.006318,0.013021672
02/2021,A-0135,A-0135-M - Campo Fronterizo,Terrestre,Burgos,0.0,0.0,0.0,0.058345942,0.0,0.058345942,3.5e-05,0.0
02/2021,A-0136,A-0136-M - Campo Fundador,Terrestre,Burgos,0.0,0.0,0.0,21.030425095,0.0,21.030425095,0.018085,0.319729562
02/2021,A-0137,A-0137-M - Campo Galia,Terrestre,Burgos,0.0,0.0,0.0,0.266365692,0.0,0.266365692,0.000159,0.001239938
02/2021,A-0139,A-0139-M - Campo Garufa,Terrestre,Burgos,0.0,0.0,0.0,1.622901098,0.0,1.622901098,0.022071,0.074233089
02/2021,A-0143,A-0143-M - Campo General,Terrestre,Burgos,0.0,0.0,0.0,1.480539631,0.0,1.480539631,0.001184,0.0
02/2021,A-0164,A-0164-M - Campo Jaujal,Terrestre,Burgos,0.0,0.0,0.0,2.210556394,0.0,2.210556394,0.001767,0.027100532
02/2021,A-0182,A-0182-M - Campo Kriptón,Terrestre,Burgos,0.0,0.0,0.0,2.710853632,0.0,2.710853632,0.177289,0.024791334
02/2021,A-0194,A-0194-M - Campo Lomitas,Terrestre,Burgos,0.0,0.0,0.0,3.76867366,0.0,3.76867366,0.010552,0.41932387
02/2021,A-0223,A-0223-M - Campo Mojarreñas,Terrestre,Burgos,0.0,0.0,0.0,4.549223452,0.0,4.549223452,0.005507,0.117211228
02/2021,A-0225,A-0225-M - Campo Monterrey,Terrestre,Burgos,0.0,0.0,0.0,2.604997972,0.0,2.604997972,0.00547,0.256154351
02/2021,A-0234,A-0234-M - Campo Nejo,Terrestre,Burgos,0.952807215,0.0,0.952807215,27.730743582,0.0,27.730743582,0.097972,1.38247782
02/2021,A-0240,A-0240 - Campo Oasis,Terrestre,Burgos,0.0,0.0,0.0,1.404769277,0.0,1.404769277,0.02065,0.006685159
02/2021,A-0247,A-0247-M - Campo Orozco,Terrestre,Burgos,0.0,0.0,0.0,0.278210516,0.0,0.278210516,0.0,0.0
02/2021,A-0254,A-0254-M - Campo Palmito,Terrestre,Burgos,0.0,0.0,0.0,17.718373368,0.0,17.718373368,0.040752,0.093782618
02/2021,A-0259,A-0259 - Campo Pandura,Terrestre,Burgos,0.0,0.0,0.0,5.331417809,0.0,5.331417809,0.008764,0.104806318
02/2021,A-0265,A-0265-M - Campo Pascualito,Terrestre,Burgos,0.0,0.0,0.0,0.910272724,0.0,0.910272724,0.000728,0.022065966
02/2021,A-0288,A-0288-M - Campo Reynosa,Terrestre,Burgos,0.0,0.0,0.0,2.424941993,0.0,2.424941993,0.002181,0.044960837
02/2021,A-0302,A-0302-M - Campo Santa Anita,Terrestre,Burgos,0.0,0.0,0.0,4.513476581,0.0,4.513476581,0.005867,0.030516761
02/2021,A-0303,A-0303-M - Campo Santa Rosalía,Terrestre,Burgos,0.0,0.0,0.0,8.298433147,0.0,8.298433147,0.024064,0.140936026
02/2021,A-0316,A-0316-M - Campo Sultán,Terrestre,Burgos,0.0,0.0,0.0,0.940961698,0.0,0.940961698,0.000479,0.002660133
02/2021,A-0335,A-0335-M - Campo Tigrillo,Terrestre,Burgos,0.0,0.0,0.0,0.111195519,0.0,0.111195519,0.003936,0.00793864
02/2021,A-0345,A-0345-M - Campo Topo,Terrestre,Burgos,0.0,0.0,0.0,8.236127337,0.0,8.236127337,0.004941,0.067572671
02/2021,A-0346,A-0346-M - Campo Torrecillas,Terrestre,Burgos,0.0,0.0,0.0,3.409493289,0.0,3.409493289,0.051824,0.004567511
02/2021,A-0365,A-0365-M - Campo Velero,Terrestre,Burgos,0.0,0.0,0.0,27.364285649,0.0,27.364285649,0.046518,0.150681128
02/2021,A-0366,A-0366-M - Campo Viboritas,Terrestre,Burgos,0.0,0.0,0.0,3.156985891,0.0,3.156985891,0.003598,0.043225416
02/2021,A-0383,A-0383-M - Cuervito,Terrestre,Burgos,0.0,0.0,0.0,23.157518707,0.0,23.157518707,0.032416,0.308502502
02/2021,A-0400,A-0400 - Olmos,Terrestre,Burgos,0.0,0.0,0.0,0.69751554,0.0,0.69751554,0.000213,0.005119445
02/2021,AR-0415,AR-0415 - Campo Corindón,Terrestre,Burgos,0.0,0.0,0.0,5.37064882,0.0,5.37064882,0.017723,0.075466503
02/2021,AR-0439,AR-0439-M - Campo Murex,Terrestre,Burgos,0.0,0.0,0.0,3.161017802,0.0,3.161017802,0.200408,0.012948003
02/2021,AR-0473,AR-0473-M - Campo China,Terrestre,Burgos,0.0,0.0,0.0,1.550028602,0.0,1.550028602,0.00248,0.008758094
02/2021,AR-0477,AR-0477-M - Campo Alondra,Terrestre,Burgos,0.0,0.0,0.0,4.976885439,0.0,4.976885439,0.053252,0.023044933
02/2021,AR-0479,AR-0479-M - Campo Calabaza,Terrestre,Burgos,0.0,0.0,0.0,1.701225244,0.0,1.701225244,0.002892,0.010169701
02/2021,AR-0504,AR-0504-M - Campo Bonanza,Terrestre,Burgos,0.0,0.0,0.0,0.748028696,0.0,0.748028696,0.002468,0.0
02/2021,AR-0505,AR-0505-M - Campo Caravana,Terrestre,Burgos,0.0,0.0,0.0,0.203277348,0.0,0.203277348,0.000243,0.0
02/2021,AR-0507,AR-0507-2M - Campo Explorador,Terrestre,Burgos,0.0,0.0,0.0,0.492788642,0.0,0.492788642,0.000394,0.0
02/2021,AR-0508,AR-0508-M - Campo Azor,Terrestre,Burgos,0.0,0.0,0.0,0.501548048,0.0,0.501548048,0.000601,0.0
02/2021,AR-0509,AR-0509-M - Campo Oveja,Terrestre,Burgos,0.0,0.0,0.0,0.617018933,0.0,0.617018933,0.000863,0.000877908
02/2021,AR-0510,AR-0510-M - Campo Reno,Terrestre,Burgos,0.0,0.0,0.0,0.505843287,0.0,0.505843287,0.001264,0.001133161
02/2021,AR-0511,AR-0511-M - Campo Huatempo,Terrestre,Burgos,0.0,0.0,0.0,0.240394277,0.0,0.240394277,0.000192,0.0
02/2021,AR-0512,AR-0512-M - Campo Azúcar,Terrestre,Burgos,0.0,0.0,0.0,0.056978372,0.0,0.056978372,0.0,0.0
02/2021,AR-0513,AR-0513-2M - Campo Paleoarcos,Terrestre,Burgos,0.0,0.0,0.0,1.315246207,0.0,1.315246207,0.000789,0.007740674
02/2021,AR-0514,AR-0514-M - Campo Gigante,Terrestre,Burgos,0.0,0.0,0.0,0.452649644,0.0,0.452649644,0.000543,0.0
02/2021,AR-0516,AR-0516-M - Campo Vigilante,Terrestre,Burgos,0.0,0.0,0.0,0.068853007,0.0,0.068853007,7.5e-05,0.00190491
02/2021,AR-0517,AR-0517-M - Campo Antiguo,Terrestre,Burgos,0.0,0.0,0.0,1.383089374,0.0,1.383089374,0.001496,0.0
02/2021,AR-0518,AR-0518-M - Campo Grande,Terrestre,Burgos,0.0,0.0,0.0,1.129172173,0.0,1.129172173,0.002597,0.0
02/2021,AR-0519,AR-0519-M - Campo Filadelfia,Terrestre,Burgos,0.0,0.0,0.0,0.589035288,0.0,0.589035288,0.000765,0.000127044
02/2021,AR-0521,AR-0521-M - Campo Axón,Terrestre,Burgos,0.0,0.0,0.0,0.340110155,0.0,0.340110155,0.001122,0.023620445
02/2021,A-0001,A-0001-4M - Campo Abkatún,Aguas someras,Cuencas del Sureste,13.525857159,13.525857159,0.0,18.384275087,18.384275087,0.0,0.103117,2.778582499
02/2021,A-0008,A-0008-M - Campo Akal,Aguas someras,Cuencas del Sureste,39.993363606,39.993363606,0.0,1062.011704483,1062.011704483,0.0,767.239735,15.095224956
02/2021,A-0032,A-0032-M - Campo Ayatsil,Aguas someras,Cuencas del Sureste,102.661556008,102.661556008,0.0,11.701941522,11.701941522,0.0,0.36393,2.959767528
02/2021,A-0035,A-0035-M - Campo Bacab,Aguas someras,Cuencas del Sureste,3.788730982,3.788730982,0.0,0.689390823,0.689390823,0.0,0.041156,0.889645583
02/2021,A-0042,A-0042-M - Campo Batab,Aguas someras,Cuencas del Sureste,1.458749985,1.458749985,0.0,1.083323141,1.083323141,0.0,0.010734,0.2327475
02/2021,A-0049,A-0049-2M - Campo Bolontikú,Aguas someras,Cuencas del Sureste,6.14969969,6.14969969,0.0,13.113134203,13.113134203,0.0,0.042945,2.316142857
02/2021,A-0053,A-0053-M - Campo Caan,Aguas someras,Cuencas del Sureste,3.148387842,3.148387842,0.0,10.745123473,10.745123473,0.0,0.060699,2.687961427
02/2021,A-0078,A-0078-M - Campo Chac,Aguas someras,Cuencas del Sureste,4.874884701,4.874884701,0.0,1.976635202,1.976635202,0.0,1.442647,17.500920285
02/2021,A-0082,A-0082-M - Campo Ché,Aguas someras,Cuencas del Sureste,1.465406754,0.0,1.465406754,7.583261987,0.0,7.583261987,0.047152,3.488090714
02/2021,A-0089,A-0089-2M - Campo Chuc,Aguas someras,Cuencas del Sureste,10.663362181,10.663362181,0.0,11.50503245,11.50503245,0.0,0.042154,5.843442499
02/2021,A-0090,A-0090-M - Campo Chuhuk,Aguas someras,Cuencas del Sureste,1.740579202,1.740579202,0.0,1.772710594,1.772710594,0.0,0.008026,0.182938214
02/2021,A-0130,A-0130-M - Campo Etkal,Aguas someras,Cuencas del Sureste,4.313843889,0.0,4.313843889,41.658698972,0.0,41.658698972,0.320022,0.136821786
02/2021,A-0151,A-0151-2M - Campo Homol,Aguas someras,Cuencas del Sureste,17.361747404,17.361747404,0.0,21.550251794,21.550251794,0.0,0.100618,3.176445714
02/2021,A-0160,A-0160-2M - Campo Ixtal,Aguas someras,Cuencas del Sureste,17.899384548,17.899384548,0.0,30.427944245,30.427944245,0.0,0.218107,3.076771782
02/2021,A-0161,A-0161-2M - Campo Ixtoc,Aguas someras,Cuencas del Sureste,8.245654123,8.245654123,0.0,18.286357066,18.286357066,0.0,3.328665,12.88525676
02/2021,A-0170,A-0170-M - Campo Kab,Aguas someras,Cuencas del Sureste,4.02997812,4.02997812,0.0,4.404341679,4.404341679,0.0,0.022457,2.789357142
02/2021,A-0172,A-0172-M - Campo Kambesah,Aguas someras,Cuencas del Sureste,8.863747562,8.863747562,0.0,4.04514885,4.04514885,0.0,0.504187,5.993749989
02/2021,A-0174,A-0174-M - Campo Kanaab,Aguas someras,Cuencas del Sureste,2.49871287,2.49871287,0.0,2.166083517,2.166083517,0.0,0.021095,1.083064641
02/2021,A-0176,A-0176-M - Campo Kax,Aguas someras,Cuencas del Sureste,5.799525508,5.799525508,0.0,12.491982039,12.491982039,0.0,0.099248,2.563142858
02/2021,A-0183,A-0183-3M - Campo Ku,Aguas someras,Cuencas del Sureste,67.055531865,67.055531865,0.0,363.498471758,363.498471758,0.0,61.394891,19.866733043
02/2021,A-0184,A-0184-M - Campo Kuil,Aguas someras,Cuencas del Sureste,3.592264861,3.592264861,0.0,6.007519237,6.007519237,0.0,0.03077,2.153437857
02/2021,A-0186,A-0186-M - Campo Kutz,Aguas someras,Cuencas del Sureste,0.236646134,0.236646134,0.0,4.037839937,4.037839937,0.0,1.985809,0.338079867
