COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,
POZOS TERMINADOS,,,,,
,,,,,
Datos a diciembre - 2024.,,,,,
,,,,,
FECHA,CUENCA,CATEGORIA_POZO,UBICACION,OPERADOR,POZOS_TERMINADOS
02/2023,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
02/2023,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,1
02/2023,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,1
03/2023,Burgos,Desarrollo,Terrestre,"Pantera Exploración y Producción 2.2, S.A.P.I. de C.V.",1
03/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,2
03/2023,Burgos,Desarrollo,Terrestre,"Servicios Múltiples de Burgos, S.A. de C.V.",1
03/2023,Cuencas del Sureste,Desarrollo,Aguas someras,"Hokchi Energy, S.A. de C.V.",1
03/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,5
03/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,4
03/2023,Cuencas del Sureste,Exploración,Aguas someras,"Eni México, S. de R.L. de C.V.",1
03/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,2
03/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
03/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,3
03/2023,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
04/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,3
04/2023,Cuencas del Sureste,Desarrollo,Aguas someras,"Eni México, S. de R.L. de C.V.",1
04/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,6
04/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,3
04/2023,Cuencas del Sureste,Desarrollo,Terrestre,"Perenco México, S.A. de C.V.",1
04/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,2
04/2023,Tampico-Misantla,Desarrollo,Terrestre,"Operadora de Campos DWF, S.A. de C.V.",1
04/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,1
04/2023,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,1
05/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,6
05/2023,Cuencas del Sureste,Desarrollo,Aguas someras,"Hokchi Energy, S.A. de C.V.",1
05/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,5
05/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,3
05/2023,Cuencas del Sureste,Desarrollo,Terrestre,"Perenco México, S.A. de C.V.",1
05/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,2
05/2023,Cuencas del Sureste,Exploración,Terrestre,"Vista Energy Holding II, S.A. de C.V.",2
05/2023,Golfo de México Profundo,Exploración,Aguas profundas,"Shell Exploracion y Extraccion de Mexico, S.A. de C.V.",1
05/2023,Tampico-Misantla,Desarrollo,Terrestre,"DS Servicios Petroleros, S.A. de C.V.",4
05/2023,Tampico-Misantla,Desarrollo,Terrestre,"Operadora de Campos DWF, S.A. de C.V.",2
05/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,1
05/2023,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,1
05/2023,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
06/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,4
06/2023,Cuencas del Sureste,Desarrollo,Aguas someras,"Eni México, S. de R.L. de C.V.",1
06/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,3
06/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,4
06/2023,Cuencas del Sureste,Desarrollo,Terrestre,"Perenco México, S.A. de C.V.",1
06/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,2
06/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
06/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
06/2023,Cuencas del Sureste,Exploración,Terrestre,"Vista Energy Holding II, S.A. de C.V.",2
06/2023,Tampico-Misantla,Desarrollo,Terrestre,"DS Servicios Petroleros, S.A. de C.V.",1
06/2023,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,1
06/2023,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
06/2023,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,2
07/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,3
07/2023,Cuencas del Sureste,Desarrollo,Aguas someras,"Hokchi Energy, S.A. de C.V.",1
07/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,4
07/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,4
07/2023,Cuencas del Sureste,Desarrollo,Terrestre,"Perenco México, S.A. de C.V.",1
07/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
07/2023,Tampico-Misantla,Desarrollo,Terrestre,"DS Servicios Petroleros, S.A. de C.V.",2
07/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,2
08/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,2
08/2023,Burgos,Evaluador,Terrestre,"Newpek Exploración y Extracción, S.A. de C.V.",1
08/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,8
08/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,3
08/2023,Cuencas del Sureste,Desarrollo,Terrestre,"Perenco México, S.A. de C.V.",1
08/2023,Cuencas del Sureste,Exploración,Aguas someras,"Hokchi Energy, S.A. de C.V.",1
08/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
08/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
08/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
08/2023,Cuencas del Sureste,Exploración,Terrestre,"Vista Energy Holding II, S.A. de C.V.",1
08/2023,Tampico-Misantla,Desarrollo,Terrestre,"DS Servicios Petroleros, S.A. de C.V.",3
08/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,3
08/2023,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,2
09/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,2
09/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,2
09/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,3
09/2023,Cuencas del Sureste,Desarrollo,Terrestre,"Perenco México, S.A. de C.V.",1
09/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,2
09/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,3
09/2023,Tampico-Misantla,Desarrollo,Terrestre,"DS Servicios Petroleros, S.A. de C.V.",2
09/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,4
09/2023,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,4
09/2023,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,1
10/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,2
10/2023,Burgos,Desarrollo,Terrestre,"Servicios Múltiples de Burgos, S.A. de C.V.",1
10/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,5
10/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,1
10/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,3
10/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
10/2023,Cuencas del Sureste,Exploración,Terrestre,"Vista Energy Holding II, S.A. de C.V.",1
10/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,3
10/2023,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
11/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,2
11/2023,Burgos,Desarrollo,Terrestre,"Servicios Múltiples de Burgos, S.A. de C.V.",1
11/2023,Cuencas del Sureste,Desarrollo,Aguas someras,"Eni México, S. de R.L. de C.V.",1
11/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,5
11/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,8
11/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
11/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,2
11/2023,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,1
12/2023,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,3
12/2023,Burgos,Desarrollo,Terrestre,"Servicios Múltiples de Burgos, S.A. de C.V.",1
12/2023,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,4
12/2023,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,2
12/2023,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,3
12/2023,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
12/2023,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,4
12/2023,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,3
12/2023,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,3
12/2023,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,1
01/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,3
01/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,2
01/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
01/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
01/2024,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,1
01/2024,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,1
01/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,2
01/2024,Veracruz,Exploración,Terrestre,"Bloque VC 01, S.A.P.I. de C.V.",1
02/2024,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,1
02/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,4
02/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,1
02/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
02/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,2
02/2024,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,2
02/2024,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,1
02/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,2
02/2024,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,1
03/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,5
03/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,3
03/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
03/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
03/2024,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,2
03/2024,Veracruz,Exploración,Terrestre,Pemex Exploración y Producción,3
04/2024,Burgos,Desarrollo,Terrestre,Pemex Exploración y Producción,4
04/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,3
04/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,3
04/2024,Cuencas del Sureste,Exploración,Aguas someras,"TotalEnergies EP México, S.A. de C.V.",1
04/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,3
04/2024,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,3
04/2024,Tampico-Misantla,Exploración,Terrestre,"Jaguar Exploración y Producción 2.3, S.A.P.I. de C.V.",1
04/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,2
05/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,4
05/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,5
05/2024,Cuencas del Sureste,Exploración,Terrestre,"Jaguar Exploración y Producción 2.3, S.A.P.I. de C.V.",1
05/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
05/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
06/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,2
06/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,5
06/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
06/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,3
07/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,4
07/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,2
07/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
07/2024,Cuencas del Sureste,Exploración,Aguas someras,"TotalEnergies EP México, S.A. de C.V.",1
07/2024,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,1
07/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
08/2024,Cuencas del Sureste,Desarrollo,Aguas someras,"Eni México, S. de R.L. de C.V.",2
08/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,5
08/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,7
08/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,2
08/2024,Tampico-Misantla,Exploración,Terrestre,Pemex Exploración y Producción,1
08/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,2
09/2024,Cuencas del Sureste,Desarrollo,Aguas someras,"Eni México, S. de R.L. de C.V.",2
09/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,1
09/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,3
09/2024,Tampico-Misantla,Desarrollo,Terrestre,Pemex Exploración y Producción,1
10/2024,Cuencas del Sureste,Desarrollo,Aguas someras,"Eni México, S. de R.L. de C.V.",1
10/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,1
10/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,1
10/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
10/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
10/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
10/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,3
11/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,2
11/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,5
11/2024,Cuencas del Sureste,Exploración,Aguas someras,Pemex Exploración y Producción,1
11/2024,Cuencas del Sureste,Exploración,Terrestre,Pemex Exploración y Producción,1
11/2024,Veracruz,Desarrollo,Terrestre,Pemex Exploración y Producción,1
12/2024,Cuencas del Sureste,Desarrollo,Aguas someras,"Fieldwood Energy E&P México, S. de R.L. de C.V.",1
12/2024,Cuencas del Sureste,Desarrollo,Aguas someras,Pemex Exploración y Producción,1
12/2024,Cuencas del Sureste,Desarrollo,Terrestre,Pemex Exploración y Producción,1
